Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
30-C.Clemons,MIA,DB,1310,0,0.0%,1136,99.2%,174,37.3%
65-L.Vasquez,DEN,OL,1308,1207,100%,0,0.0%,101,18.8%
68-Z.Beadles,DEN,OL,1299,1198,99.3%,0,0.0%,101,18.8%
95-Cha.Jones,NE,DL,1284,0,0.0%,1125,97.9%,159,32.5%
62-R.Wendell,NE,OL,1281,1197,100%,0,0.0%,84,17.2%
21-P.Peterson,ARI,DB,1270,38,3.5%,1074,99.3%,158,33.5%
70-L.Mankins,NE,OL,1265,1184,98.9%,0,0.0%,81,16.6%
39-B.Carr,DAL,DB,1257,0,0.0%,1116,98.0%,141,29.6%
52-C.Greenway,MIN,LB,1251,0,0.0%,1152,98.7%,99,19.7%
52-D.Jackson,CLE,LB,1246,0,0.0%,1147,99.9%,99,20.5%
29-N.Allen,PHI,DB,1244,0,0.0%,1096,91.0%,148,30.7%
37-Y.Bell,ARI,DB,1237,0,0.0%,1070,98.9%,167,35.5%
32-O.Scandrick,DAL,DB,1236,0,0.0%,1088,95.5%,148,31.0%
50-K.Alonso,BUF,LB,1233,0,0.0%,1145,100%,88,17.3%
79-E.Pears,BUF,OL,1230,1161,100%,0,0.0%,69,13.6%
77-C.Glenn,BUF,OL,1230,1161,100%,0,0.0%,69,13.6%
32-E.Weddle,SD,DB,1225,0,0.0%,992,99.9%,233,52.1%
20-P.Amukamara,NYG,DB,1225,0,0.0%,1078,95.5%,147,31.3%
56-P.Riley,WAS,LB,1224,0,0.0%,987,96.7%,237,49.7%
26-D.Landry,NYJ,DB,1218,0,0.0%,1081,98.3%,137,28.5%
32-D.McCourty,NE,DB,1210,0,0.0%,1024,89.1%,186,38.0%
66-B.Grubbs,NO,OL,1208,1126,100%,0,0.0%,82,18.1%
98-C.Barwin,PHI,LB,1207,0,0.0%,1128,93.7%,79,16.4%
56-D.Davis,NYJ,LB,1206,0,0.0%,1046,95.1%,160,33.3%
66-M.Ramirez,DEN,OL,1205,1198,99.3%,0,0.0%,7,1.3%
73-M.Yanda,BAL,OL,1205,1137,99.9%,0,0.0%,68,13.8%
60-K.Urbik,BUF,OL,1204,1143,98.4%,0,0.0%,61,12.0%
23-R.McLeod,LARM/STL,DB,1203,0,0.0%,1060,99.4%,143,31.8%
66-C.Chester,WAS,OL,1203,1143,99.9%,0,0.0%,60,12.6%
74-T.Polumbus,WAS,OL,1203,1143,99.9%,0,0.0%,60,12.6%
71-J.Sitton,GB,OL,1202,1122,100%,0,0.0%,80,16.5%
23-J.Haden,CLE,DB,1200,0,0.0%,1051,91.6%,149,30.9%
69-D.Bakhtiari,GB,OL,1199,1119,99.7%,0,0.0%,80,16.5%
75-L.Warford,DET,OL,1198,1126,99.4%,0,0.0%,72,15.2%
12-T.Brady,NE,QB,1197,1197,100%,0,0.0%,0,0.0%
63-D.Connolly,NE,OL,1197,1117,93.3%,0,0.0%,80,16.4%
43-T.Ward,CLE,DB,1193,0,0.0%,1112,96.9%,81,16.8%
71-T.Williams,WAS,OL,1192,1142,99.8%,0,0.0%,50,10.5%
67-R.Sims,DET,OL,1189,1126,99.4%,0,0.0%,63,13.3%
51-D.Raiola,DET,OL,1186,1124,99.2%,0,0.0%,62,13.1%
21-J.Jenkins,LARM/STL,DB,1186,0,0.0%,1045,98.0%,141,31.4%
54-L.David,TB,LB,1184,0,0.0%,1022,96.5%,162,35.6%
20-R.Jones,MIA,DB,1183,0,0.0%,1145,100%,38,8.1%
39-T.Gipson,CLE,DB,1183,0,0.0%,1101,95.9%,82,17.0%
52-D.Harris,NYJ,LB,1182,0,0.0%,1098,99.8%,84,17.5%
79-T.Herremans,PHI,OL,1179,1104,100%,0,0.0%,75,15.6%
69-E.Mathis,PHI,OL,1179,1104,100%,0,0.0%,75,15.6%
65-L.Johnson,PHI,OL,1178,1103,99.9%,0,0.0%,75,15.6%
26-A.Rolle,NYG,DB,1177,0,0.0%,1124,99.6%,53,11.3%
42-B.Church,DAL,DB,1174,0,0.0%,1015,89.1%,159,33.3%
71-An.Smith,CIN,OL,1173,1098,97.1%,0,0.0%,75,16.1%
26-C.Williams,PHI,DB,1173,0,0.0%,1132,94.0%,41,8.5%
70-T.Lang,GB,OL,1172,1093,97.4%,0,0.0%,79,16.3%
63-W.Montgomery,WAS,OL,1172,1144,100%,0,0.0%,28,5.9%
22-B.Skrine,CLE,DB,1171,0,0.0%,1052,91.6%,119,24.7%
50-R.Ninkovich,NE,DL,1170,0,0.0%,1097,95.5%,73,14.9%
55-A.Mack,CLE,OL,1169,1107,100%,0,0.0%,62,12.9%
72-M.Schwartz,CLE,OL,1169,1107,100%,0,0.0%,62,12.9%
73-J.Thomas,CLE,OL,1168,1106,99.9%,0,0.0%,62,12.9%
77-N.Solder,NE,OL,1166,1085,90.6%,0,0.0%,81,16.6%
66-G.Gradkowski,BAL,OL,1164,1137,99.9%,0,0.0%,27,5.5%
59-D.Ryans,PHI,LB,1163,0,0.0%,1156,96.0%,7,1.5%
56-K.Dansby,ARI,LB,1162,0,0.0%,1078,99.6%,84,17.8%
74-O.Franklin,DEN,OL,1161,1092,90.5%,0,0.0%,69,12.8%
70-E.Wood,BUF,OL,1161,1161,100%,0,0.0%,0,0.0%
26-M.Elam,BAL,DB,1161,0,0.0%,1012,93.9%,149,30.2%
20-A.Verner,TEN,DB,1161,0,0.0%,1003,94.1%,158,33.3%
71-R.Reiff,DET,OL,1160,1097,96.8%,0,0.0%,63,13.3%
30-J.McCourty,TEN,DB,1160,0,0.0%,1053,98.8%,107,22.5%
69-J.Allen,MIN,DL,1159,1,0.1%,1058,90.7%,100,19.9%
53-N.Roach,OAK,LB,1158,0,0.0%,1074,100%,84,17.2%
75-C.Clark,DEN,OL,1158,1057,87.6%,0,0.0%,101,18.8%
21-B.Grimes,MIA,DB,1157,0,0.0%,1105,96.5%,52,11.1%
18-P.Manning,DEN,QB,1156,1156,95.8%,0,0.0%,0,0.0%
74-P.Fanaika,ARI,OL,1156,1084,100%,0,0.0%,72,15.3%
43-T.Polamalu,PIT,DB,1154,7,0.7%,1070,100%,77,16.1%
32-J.Ihedigbo,BAL,DB,1152,0,0.0%,1073,99.5%,79,16.0%
31-B.Pollard,TEN,DB,1149,0,0.0%,1054,98.9%,95,20.0%
24-C.Woodson,OAK,DB,1147,0,0.0%,1067,99.3%,80,16.4%
31-K.Chancellor,SEA,DB,1146,0,0.0%,1007,96.5%,139,31.2%
74-M.Oher,BAL,OL,1145,1081,95.0%,0,0.0%,64,13.0%
70-C.Warmack,TEN,OL,1145,1075,99.9%,0,0.0%,70,14.7%
71-M.Roos,TEN,OL,1145,1075,99.9%,0,0.0%,70,14.7%
94-L.Timmons,PIT,LB,1144,0,0.0%,1070,100%,74,15.5%
63-J.Blalock,ATL,OL,1143,1077,100%,0,0.0%,66,14.5%
60-B.De La Puente,NO,OL,1143,1126,100%,0,0.0%,17,3.8%
78-G.Cherilus,IND,OL,1142,1068,99.9%,0,0.0%,74,16.0%
24-I.Taylor,PIT,DB,1140,0,0.0%,1045,97.7%,95,19.9%
74-A.Castonzo,IND,OL,1137,1065,99.6%,0,0.0%,72,15.6%
55-J.Laurinaitis,LARM/STL,LB,1136,0,0.0%,1055,99.0%,81,18.0%
73-E.Winston,ARI,OL,1135,1063,98.1%,0,0.0%,72,15.3%
75-K.Long,CHI,OL,1134,1057,100%,0,0.0%,77,15.9%
74-J.Bushrod,CHI,OL,1134,1057,100%,0,0.0%,77,15.9%
68-M.Slauson,CHI,OL,1134,1057,100%,0,0.0%,77,15.9%
63-R.Garza,CHI,OL,1134,1057,100%,0,0.0%,77,15.9%
25-R.Clark,PIT,DB,1133,0,0.0%,1061,99.2%,72,15.1%
25-W.Moore,ATL,DB,1130,0,0.0%,1042,100%,88,19.3%
5-J.Flacco,BAL,QB,1129,1129,99.2%,0,0.0%,0,0.0%
78-K.Lichtensteiger,WAS,OL,1126,1126,98.4%,0,0.0%,0,0.0%
9-M.Stafford,DET,QB,1125,1125,99.3%,0,0.0%,0,0.0%
55-C.Myers,HOU,OL,1121,1121,100%,0,0.0%,0,0.0%
93-C.Campbell,ARI,DL,1121,0,0.0%,963,89.0%,158,33.5%
51-P.Posluszny,JAC,LB,1120,0,0.0%,1037,92.6%,83,17.8%
14-A.Dalton,CIN,QB,1119,1117,98.8%,0,0.0%,2,0.4%
77-A.Howard,NYJ,OL,1118,1049,99.8%,0,0.0%,69,14.4%
11-J.Edelman,NE,WR,1118,1021,85.3%,0,0.0%,97,19.8%
76-L.Holmes,ATL,OL,1118,1052,97.7%,0,0.0%,66,14.5%
20-R.Nelson,CIN,DB,1117,0,0.0%,974,90.9%,143,30.6%
60-D.Ferguson,NYJ,OL,1116,1051,100%,0,0.0%,65,13.5%
52-A.Ogletree,LARM/STL,LB,1116,0,0.0%,1034,97.0%,82,18.3%
75-M.Kalil,MIN,OL,1114,1041,99.9%,0,0.0%,73,14.5%
96-M.Wilkerson,NYJ,DL,1114,0,0.0%,1039,94.5%,75,15.6%
47-C.Conte,CHI,DB,1113,0,0.0%,1029,98.8%,84,17.3%
29-B.Ross,OAK,DB,1113,0,0.0%,954,88.8%,159,32.6%
64-Z.Strief,NO,OL,1112,1035,91.9%,0,0.0%,77,17.0%
88-D.Thomas,DEN,WR,1112,1106,91.6%,0,0.0%,6,1.1%
9-D.Brees,NO,QB,1110,1110,98.6%,0,0.0%,0,0.0%
55-S.Tulloch,DET,LB,1107,0,0.0%,1021,99.0%,86,18.2%
77-U.Nwaneri,JAC,OL,1106,1056,100%,0,0.0%,50,10.7%
37-J.Cyprien,JAC,DB,1106,0,0.0%,1044,93.2%,62,13.3%
79-B.Brooks,HOU,OL,1104,1043,93.0%,0,0.0%,61,12.5%
66-W.Colon,NYJ,OL,1102,1038,98.8%,0,0.0%,64,13.3%
25-J.Powers,ARI,DB,1102,0,0.0%,1030,95.2%,72,15.3%
99-L.Houston,OAK,DL,1101,0,0.0%,1020,95.0%,81,16.6%
69-K.Barnes,OAK,OL,1101,1034,99.8%,0,0.0%,67,13.8%
17-P.Rivers,SD,QB,1100,1100,98.9%,0,0.0%,0,0.0%
38-M.Gilchrist,SD,DB,1100,0,0.0%,986,99.3%,114,25.5%
50-Ja.Anderson,CHI,LB,1099,0,0.0%,998,95.8%,101,20.8%
82-T.Smith,BAL,WR,1099,1099,96.6%,0,0.0%,0,0.0%
29-E.Thomas,SEA,DB,1097,0,0.0%,1008,96.6%,89,20.0%
69-D.Dotson,TB,OL,1097,1034,99.9%,0,0.0%,63,13.8%
26-J.Wilson,WAS,DB,1097,0,0.0%,965,94.5%,132,27.7%
26-T.Jennings,CHI,DB,1096,0,0.0%,1032,99.0%,64,13.2%
62-J.Kelce,PHI,OL,1096,1096,99.3%,0,0.0%,0,0.0%
70-D.Penn,TB,OL,1095,1032,99.7%,0,0.0%,63,13.8%
54-D.Levy,DET,LB,1094,0,0.0%,1011,98.1%,83,17.5%
55-V.Burfict,CIN,LB,1094,0,0.0%,1028,95.9%,66,14.1%
76-D.Fluker,SD,OL,1091,1047,94.2%,0,0.0%,44,9.8%
87-J.Nelson,GB,WR,1089,1083,96.5%,0,0.0%,6,1.2%
58-B.Reed,HOU,LB,1087,0,0.0%,999,97.9%,88,18.0%
22-J.Smith,BAL,DB,1086,0,0.0%,1040,96.5%,46,9.3%
63-L.Sendlein,ARI,OL,1085,1084,100%,0,0.0%,1,0.2%
61-R.Hudson,KC,OL,1084,1006,93.1%,0,0.0%,78,16.1%
77-B.Bell,CAR,OL,1084,1014,98.4%,0,0.0%,70,16.6%
72-J.Pugh,NYG,OL,1083,1026,100%,0,0.0%,57,12.1%
67-J.Mills,CHI,OL,1083,1010,95.6%,0,0.0%,73,15.1%
61-N.Hardwick,SD,OL,1082,1075,96.7%,0,0.0%,7,1.6%
64-J.Sweezy,SEA,OL,1082,952,94.1%,0,0.0%,130,29.1%
74-J.Jerry,MIA,OL,1081,1013,98.7%,0,0.0%,68,14.6%
3-C.Palmer,ARI,QB,1081,1081,99.7%,0,0.0%,0,0.0%
28-T.DeCoud,ATL,DB,1081,0,0.0%,890,85.4%,191,41.9%
53-N.Bowman,SF,LB,1081,0,0.0%,1040,97.7%,41,8.9%
66-J.Clary,SD,OL,1079,1039,93.4%,0,0.0%,40,8.9%
77-K.Boothe,NYG,OL,1078,1021,99.5%,0,0.0%,57,12.1%
23-D.Hall,WAS,DB,1075,0,0.0%,996,97.6%,79,16.6%
77-T.Smith,DAL,OL,1073,995,99.8%,0,0.0%,78,16.4%
51-D.Smith,BAL,LB,1073,0,0.0%,1072,99.4%,1,0.2%
68-D.Free,DAL,OL,1073,997,100%,0,0.0%,76,15.9%
31-A.Cromartie,NYJ,DB,1072,0,0.0%,1064,96.7%,8,1.7%
96-B.Robison,MIN,DL,1072,0,0.0%,971,83.2%,101,20.1%
75-D.Joseph,TB,OL,1071,1009,97.5%,0,0.0%,62,13.6%
75-A.Boone,SF,OL,1070,990,99.9%,0,0.0%,80,17.4%
67-A.Levitre,TEN,OL,1069,1069,99.3%,0,0.0%,0,0.0%
56-D.Johnson,KC,LB,1066,0,0.0%,1009,90.9%,57,11.8%
23-T.Porter,OAK,DB,1065,0,0.0%,985,91.7%,80,16.4%
2-M.Ryan,ATL,QB,1065,1065,98.9%,0,0.0%,0,0.0%
69-J.Gross,CAR,OL,1064,1003,97.4%,0,0.0%,61,14.5%
82-J.Witten,DAL,TE,1063,984,98.7%,0,0.0%,79,16.6%
63-B.Meester,JAC,OL,1063,1056,100%,0,0.0%,7,1.5%
35-E.Reid,SF,DB,1060,0,0.0%,982,92.3%,78,17.0%
91-R.Kerrigan,WAS,LB,1060,0,0.0%,972,95.2%,88,18.4%
87-E.Decker,DEN,WR,1059,1050,87.0%,0,0.0%,9,1.7%
65-J.Sullivan,MIN,OL,1059,1020,97.9%,0,0.0%,39,7.8%
21-L.McKelvin,BUF,DB,1058,0,0.0%,927,81.0%,131,25.8%
62-E.Dietrich-Smith,GB,OL,1057,1055,94.0%,0,0.0%,2,0.4%
18-A.Green,CIN,WR,1055,1055,93.3%,0,0.0%,0,0.0%
95-J.Babineaux,ATL,DL,1055,0,0.0%,902,86.6%,153,33.6%
43-G.Iloka,CIN,DB,1055,0,0.0%,1032,96.3%,23,4.9%
72-T.Frederick,DAL,OL,1055,997,100%,0,0.0%,58,12.2%
76-A.Davis,SF,OL,1055,975,98.4%,0,0.0%,80,17.4%
64-K.Cook,CIN,OL,1054,1050,92.8%,0,0.0%,4,0.9%
7-B.Roethlisberger,PIT,QB,1052,1051,100%,0,0.0%,1,0.2%
59-L.Kuechly,CAR,LB,1052,0,0.0%,989,97.6%,63,14.9%
65-R.Leary,DAL,OL,1051,990,99.3%,0,0.0%,61,12.8%
74-N.Mangold,NYJ,OL,1049,1049,99.8%,0,0.0%,0,0.0%
73-J.Evans,NO,OL,1048,974,86.5%,0,0.0%,74,16.3%
93-G.McCoy,TB,DL,1048,0,0.0%,963,90.9%,85,18.7%
99-J.Watt,HOU,DL,1047,0,0.0%,960,94.1%,87,17.8%
59-D.Trevathan,DEN,LB,1047,0,0.0%,948,84.0%,99,18.4%
25-C.Harris,DEN,DB,1047,0,0.0%,1042,92.3%,5,0.9%
22-C.Rogers,SF,DB,1047,0,0.0%,1046,98.3%,1,0.2%
12-A.Luck,IND,QB,1046,1046,97.8%,0,0.0%,0,0.0%
52-P.Wheeler,MIA,LB,1045,0,0.0%,1033,90.2%,12,2.6%
74-C.Johnson,MIN,OL,1043,986,94.6%,0,0.0%,57,11.4%
23-Ken.Lewis,KC,DB,1043,0,0.0%,1042,93.9%,1,0.2%
38-T.Williams,GB,DB,1043,0,0.0%,1037,98.7%,6,1.2%
65-W.Beatty,NYG,OL,1041,1003,97.8%,0,0.0%,38,8.1%
84-A.Brown,PIT,WR,1039,954,90.8%,0,0.0%,85,17.8%
27-J.Banks,TB,DB,1039,0,0.0%,940,88.8%,99,21.8%
41-A.Bethea,IND,DB,1038,0,0.0%,1028,97.2%,10,2.2%
41-C.Munnerlyn,CAR,DB,1038,0,0.0%,970,95.8%,68,16.1%
24-B.Fletcher,PHI,DB,1038,0,0.0%,916,76.1%,122,25.3%
67-D.Barclay,GB,OL,1036,964,85.9%,0,0.0%,72,14.8%
71-D.Colledge,ARI,OL,1035,1027,94.7%,0,0.0%,8,1.7%
74-W.Smith,HOU,OL,1035,972,86.7%,0,0.0%,63,12.9%
23-A.Williams,BUF,DB,1031,0,0.0%,926,80.9%,105,20.7%
55-A.Brooks,SF,LB,1031,0,0.0%,965,90.7%,66,14.3%
22-W.Gay,PIT,DB,1030,0,0.0%,910,85.0%,120,25.2%
92-D.Poe,KC,DL,1030,0,0.0%,975,87.8%,55,11.3%
25-R.Sherman,SEA,DB,1030,0,0.0%,980,94.0%,50,11.2%
10-D.Jackson,PHI,WR,1028,987,89.4%,0,0.0%,41,8.5%
71-C.Brown,NO,OL,1026,951,84.5%,0,0.0%,75,16.6%
94-M.Williams,BUF,DL,1026,0,0.0%,999,87.2%,27,5.3%
23-A.Ball,JAC,DB,1025,0,0.0%,1005,89.7%,20,4.3%
59-D.Ellerbe,MIA,LB,1024,0,0.0%,1009,88.1%,15,3.2%
24-D.Revis,TB,DB,1024,0,0.0%,948,89.5%,76,16.7%
29-E.Berry,KC,DB,1022,0,0.0%,1010,91.0%,12,2.5%
17-R.Tannehill,MIA,QB,1021,1020,99.4%,0,0.0%,1,0.2%
71-P.Loadholt,MIN,OL,1020,954,91.6%,0,0.0%,66,13.1%
99-S.Marks,JAC,DL,1020,0,0.0%,931,83.1%,89,19.1%
59-W.Mercilus,HOU,LB,1020,0,0.0%,932,91.4%,88,18.0%
97-C.Heyward,PIT,DL,1019,0,0.0%,828,77.4%,191,40.0%
71-J.Peters,PHI,OL,1019,1019,92.3%,0,0.0%,0,0.0%
76-J.Zuttah,TB,OL,1017,1014,98.0%,0,0.0%,3,0.7%
66-D.DeCastro,PIT,OL,1016,948,90.2%,0,0.0%,68,14.3%
50-A.Hawk,GB,LB,1016,0,0.0%,994,94.6%,22,4.5%
67-R.Kalil,CAR,OL,1016,1016,98.6%,0,0.0%,0,0.0%
94-A.Clayborn,TB,DL,1016,0,0.0%,932,88.0%,84,18.5%
1-C.Newton,CAR,QB,1015,1015,98.5%,0,0.0%,0,0.0%
96-C.Dunlap,CIN,DL,1014,0,0.0%,937,87.4%,77,16.5%
31-D.Whitner,SF,DB,1013,0,0.0%,1012,95.1%,1,0.2%
77-M.Gilbert,PIT,OL,1012,950,90.4%,0,0.0%,62,13.0%
25-K.Arrington,NE,DB,1012,0,0.0%,828,72.1%,184,37.6%
24-A.Jones,CIN,DB,1011,0,0.0%,978,91.2%,33,7.1%
26-L.Delmas,DET,DB,1011,0,0.0%,1011,98.1%,0,0.0%
98-C.Wootton,CHI,DL,1011,0,0.0%,846,81.2%,165,34.0%
76-D.Brown,HOU,OL,1009,953,85.0%,0,0.0%,56,11.5%
27-S.Smith,KC,DB,1008,0,0.0%,1006,90.6%,2,0.4%
21-M.Wright,CHI,DB,1007,0,0.0%,935,89.7%,72,14.8%
21-D.Trufant,ATL,DB,1006,0,0.0%,1000,96.0%,6,1.3%
88-G.Olsen,CAR,TE,1005,1001,97.2%,0,0.0%,4,0.9%
59-L.Fletcher,WAS,LB,1005,0,0.0%,915,89.6%,90,18.9%
95-M.Kendricks,PHI,LB,1004,0,0.0%,991,82.3%,13,2.7%
74-J.Staley,SF,OL,1004,929,93.7%,0,0.0%,75,16.3%
88-T.Gonzalez,ATL,TE,1003,1003,93.1%,0,0.0%,0,0.0%
11-L.Fitzgerald,ARI,WR,1002,998,92.1%,0,0.0%,4,0.8%
27-G.Quin,DET,DB,1002,0,0.0%,986,95.6%,16,3.4%
94-Ke.Burnett,OAK,LB,1000,0,0.0%,918,85.5%,82,16.8%
58-T.Davis,CAR,LB,999,0,0.0%,988,97.5%,11,2.6%
33-M.Griffin,TEN,DB,996,0,0.0%,898,84.2%,98,20.6%
10-D.Hopkins,HOU,WR,995,995,88.8%,0,0.0%,0,0.0%
82-L.Paulsen,WAS,TE,995,809,70.7%,0,0.0%,186,39.0%
36-D.Swearinger,HOU,DB,994,0,0.0%,797,78.1%,197,40.3%
80-A.Johnson,HOU,WR,994,994,88.7%,0,0.0%,0,0.0%
50-C.Lofton,NO,LB,993,0,0.0%,933,95.8%,60,13.2%
77-T.Clabo,MIA,OL,993,947,92.3%,0,0.0%,46,9.9%
15-B.Marshall,CHI,WR,990,987,93.4%,0,0.0%,3,0.6%
50-O.Vernon,MIA,DL,990,0,0.0%,908,79.3%,82,17.6%
13-K.Allen,SD,WR,989,946,85.1%,0,0.0%,43,9.6%
31-S.Keo,HOU,DB,989,0,0.0%,769,75.4%,220,45.0%
21-L.Webb,BAL,DB,989,0,0.0%,973,90.3%,16,3.2%
21-M.Mitchell,CAR,DB,989,0,0.0%,899,88.7%,90,21.3%
84-S.Chandler,BUF,TE,988,918,79.1%,0,0.0%,70,13.8%
7-G.Smith,NYJ,QB,986,985,93.7%,0,0.0%,1,0.2%
10-E.Manning,NYG,QB,986,986,96.1%,0,0.0%,0,0.0%
14-R.Cooper,PHI,WR,983,981,88.9%,0,0.0%,2,0.4%
94-M.Kiwanuka,NYG,DL,981,0,0.0%,869,77.0%,112,23.8%
88-P.Garcon,WAS,WR,981,978,85.5%,0,0.0%,3,0.6%
11-A.Smith,KC,QB,978,978,90.6%,0,0.0%,0,0.0%
34-A.Sendejo,MIN,DB,977,0,0.0%,725,62.1%,252,50.2%
91-T.Hali,KC,LB,976,0,0.0%,942,84.9%,34,7.0%
59-J.Goodwin,SF,OL,975,970,97.9%,0,0.0%,5,1.1%
83-V.Jackson,TB,WR,975,968,93.5%,1,0.1%,6,1.3%
43-M.Jennings,GB,DB,974,0,0.0%,789,75.1%,185,38.1%
77-A.Whitworth,CIN,OL,974,914,80.8%,0,0.0%,60,12.8%
3-R.Wilson,SEA,QB,973,973,96.1%,0,0.0%,0,0.0%
21-M.Jenkins,OAK,DB,972,0,0.0%,903,84.1%,69,14.2%
53-C.Robertson,CLE,LB,972,0,0.0%,845,73.6%,127,26.3%
18-K.Durham,DET,WR,971,936,82.6%,0,0.0%,35,7.4%
84-J.Cameron,CLE,TE,971,969,87.5%,0,0.0%,2,0.4%
85-A.Gates,SD,TE,970,970,87.2%,0,0.0%,0,0.0%
99-P.Kruger,CLE,LB,970,0,0.0%,877,76.4%,93,19.3%
77-J.Greco,CLE,OL,970,921,83.2%,0,0.0%,49,10.2%
7-C.Kaepernick,SF,QB,968,968,97.7%,0,0.0%,0,0.0%
54-S.Paysinger,NYG,LB,967,0,0.0%,691,61.2%,276,58.7%
18-G.Little,CLE,WR,967,940,84.9%,1,0.1%,26,5.4%
99-J.Casey,TEN,DL,967,0,0.0%,870,81.6%,97,20.4%
17-A.Jeffery,CHI,WR,965,962,91.0%,0,0.0%,3,0.6%
61-S.Wisniewski,OAK,OL,964,904,87.3%,0,0.0%,60,12.3%
63-B.Fusco,MIN,OL,964,904,86.8%,0,0.0%,60,12.0%
50-J.Freeman,IND,LB,963,0,0.0%,958,90.5%,5,1.1%
83-M.Bennett,CHI,TE,962,951,90.0%,0,0.0%,11,2.3%
91-S.Richardson,NYJ,DL,960,6,0.6%,880,80.0%,74,15.4%
65-C.Williams,LARM/STL,OL,960,901,89.7%,0,0.0%,59,13.1%
91-J.Tuck,NYG,DL,959,0,0.0%,873,77.3%,86,18.3%
87-B.Pettigrew,DET,TE,958,888,78.4%,0,0.0%,70,14.8%
84-J.Gresham,CIN,TE,956,891,78.8%,0,0.0%,65,13.9%
94-C.Jordan,NO,DL,955,0,0.0%,896,92.0%,59,13.0%
75-M.McGlynn,IND,OL,955,887,83.0%,0,0.0%,68,14.7%
10-R.Woods,BUF,WR,955,910,78.4%,0,0.0%,45,8.9%
95-K.Williams,BUF,DL,955,0,0.0%,939,82.0%,16,3.1%
54-B.Carter,DAL,LB,954,0,0.0%,874,76.7%,80,16.8%
28-N.Carroll,MIA,DB,953,0,0.0%,791,69.1%,162,34.7%
71-J.Allen,KC,OL,953,880,81.5%,0,0.0%,73,15.1%
58-T.Cole,PHI,LB,952,0,0.0%,876,72.8%,76,15.8%
11-M.Wallace,MIA,WR,951,951,92.7%,0,0.0%,0,0.0%
22-T.Johnson,LARM/STL,DB,950,0,0.0%,871,81.7%,79,17.6%
91-F.Cox,PHI,DL,948,0,0.0%,882,73.3%,66,13.7%
83-H.Douglas,ATL,WR,948,926,86.0%,0,0.0%,22,4.8%
54-D.Hightower,NE,LB,947,0,0.0%,857,74.6%,90,18.4%
90-J.Peppers,CHI,DL,947,0,0.0%,851,81.7%,96,19.8%
38-D.Goldson,TB,DB,947,0,0.0%,807,76.2%,140,30.8%
20-M.Adams,DEN,DB,945,0,0.0%,692,61.3%,253,47.0%
42-M.Burnett,GB,DB,943,0,0.0%,855,81.4%,88,18.1%
98-J.Odrick,MIA,DL,940,0,0.0%,856,74.8%,84,18.0%
93-M.Johnson,CIN,DL,940,0,0.0%,906,84.5%,34,7.3%
27-M.Jenkins,NO,DB,939,7,0.6%,818,84.0%,114,25.2%
88-D.Bryant,DAL,WR,939,933,93.6%,3,0.3%,3,0.6%
90-D.Dockett,ARI,DL,939,0,0.0%,865,79.9%,74,15.7%
90-N.Suh,DET,DL,936,0,0.0%,867,84.1%,69,14.6%
69-H.Thornton,IND,OL,935,868,81.2%,0,0.0%,67,14.5%
76-G.Hardy,CAR,DL,934,0,0.0%,872,86.1%,62,14.7%
15-M.Floyd,ARI,WR,934,930,85.8%,0,0.0%,4,0.8%
23-V.Davis,IND,DB,932,0,0.0%,930,87.9%,2,0.4%
54-B.Wagner,SEA,LB,930,0,0.0%,861,82.6%,69,15.5%
65-M.Brisiel,OAK,OL,928,871,84.1%,0,0.0%,57,11.7%
22-M.Forte,CHI,RB,928,928,87.8%,0,0.0%,0,0.0%
59-J.Bartu,ATL,LB,928,0,0.0%,771,74.0%,157,34.4%
55-G.Hayes,JAC,LB,926,0,0.0%,920,82.1%,6,1.3%
55-J.Abraham,ARI,LB,926,0,0.0%,863,79.8%,63,13.4%
93-J.Worilds,PIT,LB,925,0,0.0%,771,72.1%,154,32.3%
50-E.Henderson,MIN,LB,924,0,0.0%,848,72.7%,76,15.1%
28-S.Gregory,NE,DB,922,0,0.0%,835,72.7%,87,17.8%
25-W.Hill,NYG,DB,922,0,0.0%,764,67.7%,158,33.6%
86-V.Brown,SD,WR,919,918,82.6%,0,0.0%,1,0.2%
9-T.Romo,DAL,QB,919,919,92.2%,0,0.0%,0,0.0%
24-C.Graham,BAL,DB,919,0,0.0%,688,63.8%,231,46.8%
42-C.Clay,MIA,TE,916,855,83.3%,0,0.0%,61,13.1%
52-P.Willis,SF,LB,916,0,0.0%,863,81.1%,53,11.5%
91-C.Long,LARM/STL,DL,916,0,0.0%,839,78.7%,77,17.1%
38-J.Heath,DAL,DB,915,0,0.0%,594,52.2%,321,67.3%
80-J.Thomas,DEN,TE,914,901,74.6%,0,0.0%,13,2.4%
94-R.Quinn,LARM/STL,DL,914,0,0.0%,831,78.0%,83,18.5%
96-N.Hayden,DAL,DL,912,0,0.0%,821,72.1%,91,19.1%
11-B.LaFell,CAR,WR,912,907,88.1%,0,0.0%,5,1.2%
70-T.Wharton,CAR,OL,911,841,81.7%,0,0.0%,70,16.6%
21-R.Mundy,NYG,DB,910,0,0.0%,653,57.8%,257,54.7%
23-M.Barron,TB,DB,908,0,0.0%,834,78.8%,74,16.3%
82-B.Hartline,MIA,WR,907,907,88.4%,0,0.0%,0,0.0%
83-B.Myers,NYG,TE,906,848,82.7%,0,0.0%,58,12.3%
