Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
58-B.Reed,HOU,LB,867,0,0.0%,786,69.6%,81,17.5%
12-A.Roberts,WAS,WR,863,693,65.7%,0,0.0%,170,36.6%
25-J.Powers,ARI,DB,862,0,0.0%,745,70.3%,117,26.4%
24-A.Jones,CIN,DB,861,0,0.0%,776,69.1%,85,18.7%
70-M.Ola,CHI,OL,861,822,77.6%,0,0.0%,39,9.0%
97-A.Bailey,KC,DL,860,0,0.0%,748,70.5%,112,25.6%
24-J.Joseph,HOU,DB,860,0,0.0%,859,76.1%,1,0.2%
87-R.Wayne,IND,WR,859,859,74.4%,0,0.0%,0,0.0%
11-L.Fitzgerald,ARI,WR,859,857,80.9%,0,0.0%,2,0.5%
55-J.Goodwin,NO,OL,857,854,74.9%,0,0.0%,3,0.7%
94-M.Williams,BUF,DL,857,0,0.0%,788,72.5%,69,14.7%
94-A.Smith,OAK,DL,853,0,0.0%,757,67.8%,96,19.3%
11-J.Edelman,NE,WR,853,805,71.2%,0,0.0%,48,10.3%
95-W.Gilberry,CIN,DL,853,0,0.0%,826,73.6%,27,5.9%
67-J.Mills,CHI,OL,853,813,76.8%,0,0.0%,40,9.2%
66-B.Stork,NE,OL,852,796,70.4%,0,0.0%,56,12.0%
66-G.Jackson,OAK,OL,850,809,78.5%,0,0.0%,41,8.2%
55-T.Suggs,BAL,LB,850,0,0.0%,850,78.7%,0,0.0%
14-J.Landry,MIA,WR,849,683,62.4%,0,0.0%,166,36.8%
55-A.Barr,MIN,LB,847,0,0.0%,776,71.7%,71,16.0%
27-R.McClain,ATL,DB,846,0,0.0%,628,58.0%,218,48.1%
21-J.Robinson,MIN,DB,846,0,0.0%,671,62.0%,175,39.4%
38-D.Goldson,TB,DB,836,0,0.0%,779,70.3%,57,13.1%
13-T.Hilton,IND,WR,835,831,71.9%,0,0.0%,4,0.8%
75-L.Warford,DET,OL,835,783,71.6%,0,0.0%,52,12.3%
25-L.Delmas,MIA,DB,834,0,0.0%,834,78.8%,0,0.0%
94-D.Peko,CIN,DL,834,15,1.4%,685,61.0%,134,29.5%
24-D.Stewart,BAL,DB,834,0,0.0%,755,69.9%,79,17.6%
62-J.Kelce,PHI,OL,833,827,70.3%,0,0.0%,6,1.2%
29-B.Ross,OAK,DB,832,0,0.0%,706,63.2%,126,25.4%
57-J.Bostic,CHI,LB,832,1,0.1%,679,65.2%,152,34.9%
63-J.Troutman,SD,OL,831,774,72.5%,0,0.0%,57,12.8%
85-V.Davis,SF,TE,830,830,78.4%,0,0.0%,0,0.0%
87-R.Gronkowski,NE,TE,826,825,72.9%,0,0.0%,1,0.2%
55-J.Hughes,BUF,DL,826,0,0.0%,782,71.9%,44,9.4%
35-Q.Demps,NYG,DB,825,0,0.0%,627,59.5%,198,41.8%
21-V.Davis,IND,DB,825,0,0.0%,824,78.6%,1,0.2%
84-S.Chandler,BUF,TE,825,749,70.5%,0,0.0%,76,16.2%
32-J.Ihedigbo,DET,DB,824,0,0.0%,824,78.9%,0,0.0%
89-S.Smith,BAL,WR,823,822,76.4%,0,0.0%,1,0.2%
29-C.Culliver,SF,DB,821,0,0.0%,821,78.4%,0,0.0%
87-B.Celek,PHI,TE,821,815,69.3%,0,0.0%,6,1.2%
18-A.Holmes,OAK,WR,821,714,69.3%,1,0.1%,106,21.3%
30-D.Walls,NYJ,DB,821,0,0.0%,750,73.8%,71,15.2%
11-M.Wallace,MIA,WR,819,819,74.8%,0,0.0%,0,0.0%
82-B.Hartline,MIA,WR,819,813,74.2%,0,0.0%,6,1.3%
92-B.Werner,IND,LB,819,0,0.0%,747,71.2%,72,14.9%
81-O.Daniels,BAL,TE,819,818,76.0%,0,0.0%,1,0.2%
7-G.Smith,NYJ,QB,816,816,75.0%,0,0.0%,0,0.0%
13-O.Beckham,NYG,WR,816,771,68.4%,0,0.0%,45,9.5%
52-C.Greenway,MIN,LB,816,0,0.0%,760,70.2%,56,12.6%
87-E.Decker,NYJ,WR,815,812,74.6%,0,0.0%,3,0.6%
83-T.Williams,DAL,WR,815,811,76.6%,0,0.0%,4,0.9%
93-J.Crick,HOU,DL,814,0,0.0%,714,63.2%,100,21.6%
93-T.Murphy,WAS,LB,809,0,0.0%,579,56.1%,230,49.5%
77-M.Gilbert,PIT,OL,808,760,68.4%,0,0.0%,48,10.3%
75-M.McGlynn,KC,OL,808,807,80.1%,0,0.0%,1,0.2%
90-C.Redding,IND,DL,806,0,0.0%,740,70.5%,66,13.6%
25-K.Jackson,HOU,DB,805,0,0.0%,773,68.5%,32,6.9%
98-L.Joseph,MIN,DL,804,0,0.0%,728,67.3%,76,17.1%
69-K.Barnes,OAK,OL,803,762,74.0%,0,0.0%,41,8.2%
92-D.Bryant,CLE,DL,803,0,0.0%,733,63.0%,70,15.0%
18-K.Orton,BUF,QB,803,803,75.6%,0,0.0%,0,0.0%
37-N.Robey,BUF,DB,803,0,0.0%,640,58.9%,163,34.8%
36-D.Bucannon,ARI,DB,803,0,0.0%,692,65.3%,111,25.0%
96-B.Logan,PHI,DL,802,0,0.0%,639,55.2%,163,31.4%
94-C.Liuget,SD,DL,801,0,0.0%,775,74.0%,26,5.8%
56-D.Butler,SD,LB,800,0,0.0%,706,67.4%,94,21.0%
20-R.Jones,MIA,DB,799,0,0.0%,756,71.5%,43,9.5%
67-D.Colledge,MIA,OL,799,740,67.6%,0,0.0%,59,13.1%
39-T.Gipson,CLE,DB,798,0,0.0%,771,66.2%,27,5.8%
86-Z.Ertz,PHI,TE,797,587,49.9%,0,0.0%,210,40.5%
11-E.Royal,SD,WR,795,760,71.2%,0,0.0%,35,7.8%
93-J.Galette,NO,LB,795,0,0.0%,795,74.2%,0,0.0%
21-D.Rodgers-Cromartie,NYG,DB,794,0,0.0%,751,71.3%,43,9.1%
5-T.Bridgewater,MIN,QB,794,794,77.6%,0,0.0%,0,0.0%
38-D.Manning,HOU,DB,794,0,0.0%,580,51.4%,214,46.2%
51-D.Lansanah,TB,LB,793,0,0.0%,632,57.0%,161,36.9%
11-M.Wheaton,PIT,WR,793,745,67.1%,0,0.0%,48,10.3%
82-D.Bowe,KC,WR,793,791,78.6%,0,0.0%,2,0.5%
21-T.DeCoud,CAR,DB,793,0,0.0%,665,64.7%,128,28.4%
79-G.Robinson,LARM/STL,OL,790,725,72.2%,0,0.0%,65,14.3%
88-A.Hurns,JAC,WR,790,788,76.0%,0,0.0%,2,0.4%
80-C.Fleener,IND,TE,789,787,68.1%,2,0.2%,0,0.0%
95-C.Johnson,CAR,DL,789,0,0.0%,784,76.3%,5,1.1%
76-A.Hicks,NO,DL,788,0,0.0%,716,66.8%,72,16.3%
82-T.Smith,BAL,WR,788,788,73.2%,0,0.0%,0,0.0%
99-A.Donald,LARM/STL,DL,787,0,0.0%,705,67.1%,82,18.1%
81-K.Britt,LARM/STL,WR,786,783,78.0%,0,0.0%,3,0.7%
99-S.Marks,JAC,DL,786,0,0.0%,719,64.2%,67,14.4%
17-D.Adams,GB,WR,786,738,70.3%,0,0.0%,48,10.7%
80-J.Graham,NO,TE,784,775,68.0%,0,0.0%,9,2.0%
82-J.Cotchery,CAR,WR,784,783,70.9%,0,0.0%,1,0.2%
91-K.Reyes,SD,DL,783,0,0.0%,643,61.4%,140,31.3%
57-D.Hawthorne,NO,LB,783,0,0.0%,743,69.3%,40,9.0%
29-D.Murray,DAL,RB,783,782,73.8%,0,0.0%,1,0.2%
25-D.Searcy,BUF,DB,783,0,0.0%,648,59.6%,135,28.8%
25-B.Wreh-Wilson,TEN,DB,782,0,0.0%,668,58.5%,114,24.4%
75-O.Aboushi,NYJ,OL,782,722,66.4%,0,0.0%,60,12.8%
21-L.Webb,BAL,DB,782,0,0.0%,772,71.5%,10,2.2%
11-J.Kerley,NYJ,WR,781,734,67.5%,0,0.0%,47,10.1%
68-K.Zeitler,CIN,OL,781,736,69.3%,0,0.0%,45,9.9%
89-J.Carlson,ARI,TE,781,734,69.3%,0,0.0%,47,10.6%
93-J.Trusnik,MIA,LB,780,0,0.0%,393,37.1%,387,85.8%
24-J.Norman,CAR,DB,780,0,0.0%,632,61.5%,148,32.8%
98-Q.Coples,NYJ,LB,779,0,0.0%,689,67.8%,90,19.3%
92-S.Paea,CHI,DL,779,0,0.0%,700,67.2%,79,18.2%
60-E.Monroe,BAL,OL,779,730,67.8%,0,0.0%,49,10.9%
63-R.Garza,CHI,OL,777,746,70.4%,0,0.0%,31,7.1%
84-N.Paul,WAS,TE,776,562,53.3%,0,0.0%,214,46.0%
95-D.Wolfe,DEN,DL,776,0,0.0%,718,66.4%,58,11.8%
25-L.McCoy,PHI,RB,775,775,65.9%,0,0.0%,0,0.0%
51-M.Pouncey,MIA,OL,775,771,70.4%,0,0.0%,4,0.9%
82-D.Walker,TEN,TE,774,769,79.6%,0,0.0%,5,1.1%
95-T.Kelly,ARI,DL,774,0,0.0%,708,66.9%,66,14.9%
96-M.Wilkerson,NYJ,DL,773,0,0.0%,716,70.5%,57,12.2%
95-K.Williams,BUF,DL,772,0,0.0%,718,66.1%,54,11.5%
95-J.Babineaux,ATL,DL,771,0,0.0%,696,64.3%,75,16.6%
84-E.Dickson,CAR,TE,771,522,47.3%,0,0.0%,249,55.2%
85-A.Gates,SD,TE,770,770,72.2%,0,0.0%,0,0.0%
81-J.Matthews,PHI,WR,769,764,65.0%,0,0.0%,5,1.0%
13-M.Evans,TB,WR,768,768,77.3%,0,0.0%,0,0.0%
85-N.Washington,TEN,WR,765,765,79.2%,0,0.0%,0,0.0%
56-C.Avril,SEA,DL,765,0,0.0%,714,73.0%,51,11.8%
21-P.Robinson,NO,DB,765,0,0.0%,612,57.1%,153,34.5%
50-J.Freeman,IND,LB,765,0,0.0%,764,72.8%,1,0.2%
92-J.Mincey,DAL,DL,764,0,0.0%,706,68.7%,58,13.0%
91-C.Wake,MIA,DL,763,0,0.0%,756,71.5%,7,1.6%
83-W.Welker,DEN,WR,762,743,65.9%,0,0.0%,19,3.9%
95-M.Kendricks,PHI,LB,761,0,0.0%,761,65.7%,0,0.0%
55-S.Moore,OAK,LB,761,0,0.0%,698,62.5%,63,12.7%
66-A.Gardner,PHI,OL,759,669,56.9%,0,0.0%,90,17.3%
26-M.Elam,BAL,DB,759,0,0.0%,636,58.9%,123,27.4%
11-D.Jackson,WAS,WR,758,755,71.6%,0,0.0%,3,0.6%
57-A.Okafor,ARI,LB,758,0,0.0%,699,66.0%,59,13.3%
43-T.Polamalu,PIT,DB,757,11,1.0%,699,70.6%,47,10.1%
76-M.Daniels,GB,DL,757,2,0.2%,683,62.5%,72,16.0%
27-S.Brown,NYG,DB,755,0,0.0%,576,54.6%,179,37.8%
71-P.Loadholt,MIN,OL,755,715,69.9%,0,0.0%,40,9.0%
95-J.Hankins,NYG,DL,754,0,0.0%,681,64.6%,73,15.4%
15-B.Marshall,CHI,WR,754,753,71.1%,0,0.0%,1,0.2%
56-B.Cushing,HOU,LB,753,0,0.0%,724,64.1%,29,6.3%
68-D.Free,DAL,OL,751,699,66.0%,0,0.0%,52,11.6%
45-B.Vereen,CHI,DB,751,0,0.0%,502,48.2%,249,57.2%
41-B.Maxwell,SEA,DB,750,0,0.0%,700,71.6%,50,11.6%
98-T.Crawford,DAL,DL,746,0,0.0%,627,61.1%,119,26.6%
97-G.Atkins,CIN,DL,746,0,0.0%,740,65.9%,6,1.3%
42-C.Clay,MIA,TE,745,745,68.0%,0,0.0%,0,0.0%
27-D.Williams,BUF,DB,744,0,0.0%,528,48.6%,216,46.1%
51-S.Spence,PIT,LB,742,0,0.0%,498,50.3%,244,52.5%
85-R.Ellison,MIN,TE,742,551,53.9%,0,0.0%,191,43.0%
63-D.Thomas,MIA,OL,742,673,61.5%,0,0.0%,69,15.3%
84-C.Shorts,JAC,WR,741,741,71.5%,0,0.0%,0,0.0%
94-D.Ware,DEN,DL,741,0,0.0%,739,68.4%,2,0.4%
97-W.Young,CHI,DL,740,0,0.0%,664,63.7%,76,17.5%
55-B.Graham,PHI,LB,737,0,0.0%,499,43.1%,238,45.9%
87-T.Kelce,KC,TE,737,668,66.3%,0,0.0%,69,15.8%
20-A.Cason,CAR,DB,737,0,0.0%,673,65.5%,64,14.2%
26-S.Moore,DAL,DB,735,0,0.0%,726,70.7%,9,2.0%
99-M.Dareus,BUF,DL,735,0,0.0%,678,62.4%,57,12.2%
24-C.Finnegan,MIA,DB,733,0,0.0%,704,66.5%,29,6.4%
81-A.Quarless,GB,TE,732,630,60.0%,0,0.0%,102,22.7%
78-N.Chandler,CAR,OL,730,690,62.5%,0,0.0%,40,8.9%
14-R.Fitzpatrick,HOU,QB,727,727,65.6%,0,0.0%,0,0.0%
92-D.Edwards,CAR,DL,727,0,0.0%,578,56.2%,149,33.0%
91-R.McDonald,SF,DL,724,0,0.0%,693,66.2%,31,7.2%
26-L.Ryan,NE,DB,724,0,0.0%,509,46.7%,215,46.1%
72-J.Harrison,IND,OL,724,693,60.0%,0,0.0%,31,6.4%
34-A.Bouye,HOU,DB,723,0,0.0%,633,56.1%,90,19.4%
15-M.Crabtree,SF,WR,722,722,68.2%,0,0.0%,0,0.0%
68-A.Norwell,CAR,OL,721,679,61.5%,0,0.0%,42,9.3%
73-R.Schraeder,ATL,OL,720,646,59.8%,0,0.0%,74,16.3%
91-J.Tuck,OAK,DL,720,0,0.0%,640,57.3%,80,16.1%
89-J.Jones,OAK,WR,718,717,69.6%,0,0.0%,1,0.2%
54-M.Mohamed,HOU,LB,717,0,0.0%,511,45.3%,206,44.5%
72-C.Thornton,PHI,DL,715,0,0.0%,640,55.3%,75,14.5%
96-M.Neal,GB,LB,714,0,0.0%,642,58.7%,72,16.0%
59-C.Jones,CHI,LB,714,1,0.1%,433,41.6%,280,64.4%
97-J.Sheard,CLE,LB,711,0,0.0%,676,58.1%,35,7.5%
29-J.Forsett,BAL,RB,711,707,65.7%,0,0.0%,4,0.9%
82-L.Willson,SEA,TE,710,556,52.6%,0,0.0%,154,35.7%
99-R.Jean Francois,IND,DL,709,0,0.0%,636,60.6%,73,15.1%
68-T.Compton,WAS,OL,708,651,61.8%,0,0.0%,57,12.3%
30-J.Leonhard,CLE,DB,708,0,0.0%,503,43.2%,205,44.0%
61-J.Berger,MIN,OL,706,612,59.8%,0,0.0%,94,21.2%
36-D.Johnson,SF,DB,704,0,0.0%,490,46.8%,214,49.9%
24-M.Lynch,SEA,RB,704,704,66.5%,0,0.0%,0,0.0%
93-G.McCoy,TB,DL,703,0,0.0%,664,59.9%,39,8.9%
93-T.Alualu,JAC,DL,703,0,0.0%,463,41.3%,240,51.5%
94-J.Smith,SF,DL,701,0,0.0%,694,66.3%,7,1.6%
52-J.Johnson,KC,LB,701,0,0.0%,438,41.3%,263,60.0%
91-J.Jones,DET,DL,700,0,0.0%,645,61.7%,55,13.0%
81-C.Johnson,DET,WR,697,695,63.6%,1,0.1%,1,0.2%
90-P.McPhee,BAL,LB,697,0,0.0%,515,47.7%,182,40.5%
51-B.Irvin,SEA,LB,696,0,0.0%,692,70.8%,4,0.9%
80-J.Thomas,DEN,TE,694,691,61.3%,0,0.0%,3,0.6%
25-B.McCain,PIT,DB,693,0,0.0%,600,60.6%,93,20.0%
94-S.Acho,ARI,LB,692,0,0.0%,469,44.3%,223,50.2%
62-J.Stone,ATL,OL,691,672,62.2%,0,0.0%,19,4.2%
15-C.Hogan,BUF,WR,691,461,43.4%,0,0.0%,230,49.0%
60-K.Urbik,BUF,OL,691,622,58.6%,0,0.0%,69,14.7%
81-J.Dray,CLE,TE,690,598,57.0%,0,0.0%,92,19.7%
23-R.Alford,ATL,DB,690,0,0.0%,617,57.0%,73,16.1%
70-T.Turner,CAR,OL,688,660,59.8%,0,0.0%,28,6.2%
27-E.Lacy,GB,RB,687,687,65.4%,0,0.0%,0,0.0%
71-J.Martin,SF,OL,685,645,61.0%,0,0.0%,40,9.3%
98-C.McDonald,TB,DL,684,0,0.0%,619,55.9%,65,14.9%
89-J.Cook,LARM/STL,TE,684,682,67.9%,0,0.0%,2,0.4%
93-M.Goodman,ATL,DL,682,0,0.0%,582,53.7%,100,22.1%
62-B.Schwenke,TEN,OL,681,646,66.9%,0,0.0%,35,7.5%
83-P.Parker,NYG,WR,680,593,52.6%,0,0.0%,87,18.4%
54-B.Wagner,SEA,LB,678,0,0.0%,658,67.3%,20,4.6%
31-B.Meriweather,WAS,DB,677,0,0.0%,596,57.7%,81,17.4%
58-M.Herzlich,NYG,LB,676,0,0.0%,313,29.7%,363,76.6%
89-R.Hewitt,CIN,TE,675,466,43.9%,0,0.0%,209,45.9%
68-G.Carimi,ATL,OL,675,585,54.1%,0,0.0%,90,19.9%
90-E.Mitchell,MIA,DL,674,0,0.0%,536,50.7%,138,30.6%
44-K.Juszczyk,BAL,FB,674,454,42.2%,0,0.0%,220,49.0%
38-T.Carrie,OAK,DB,673,0,0.0%,543,48.6%,130,26.2%
84-J.Doyle,IND,TE,673,399,34.5%,0,0.0%,274,56.6%
80-A.Fasano,KC,TE,671,671,66.6%,0,0.0%,0,0.0%
59-A.Hitchens,DAL,LB,671,0,0.0%,531,51.7%,140,31.3%
90-M.Johnson,TB,DL,670,0,0.0%,629,56.8%,41,9.4%
54-B.Carter,DAL,LB,669,0,0.0%,521,50.7%,148,33.1%
94-E.Ansah,DET,DL,668,0,0.0%,664,63.5%,4,0.9%
64-W.Montgomery,DEN,OL,667,581,51.5%,0,0.0%,86,17.5%
53-K.Conner,SD,LB,665,0,0.0%,348,33.2%,317,70.9%
99-T.Jackson,ATL,DL,665,0,0.0%,512,47.3%,153,33.8%
25-D.Hayden,OAK,DB,664,0,0.0%,581,52.0%,83,16.7%
83-D.Allen,IND,FB,663,619,53.6%,0,0.0%,44,9.1%
90-B.Winn,CLE,DL,663,0,0.0%,501,43.0%,162,34.8%
13-K.Wright,TEN,WR,662,662,68.5%,0,0.0%,0,0.0%
90-M.Brockers,LARM/STL,DL,660,0,0.0%,621,59.1%,39,8.6%
98-T.Knighton,DEN,DL,660,0,0.0%,520,48.1%,140,28.5%
99-K.Short,CAR,DL,660,0,0.0%,587,57.1%,73,16.2%
73-A.Collins,TB,OL,658,622,62.6%,0,0.0%,36,8.3%
93-E.Walden,IND,LB,657,0,0.0%,657,62.6%,0,0.0%
37-J.Jarrett,NYJ,DB,656,0,0.0%,383,37.7%,273,58.5%
38-S.Brown,IND,DB,655,0,0.0%,530,50.5%,125,25.8%
12-Jo.Brown,ARI,WR,655,633,59.8%,0,0.0%,22,5.0%
23-M.White,CAR,DB,654,0,0.0%,505,49.1%,149,33.0%
94-S.Hill,TEN,DL,653,0,0.0%,588,51.5%,65,13.9%
16-A.Hawkins,CLE,WR,653,647,61.6%,0,0.0%,6,1.3%
72-M.Oher,TEN,OL,651,651,67.4%,0,0.0%,0,0.0%
39-A.Allen,NYJ,DB,651,0,0.0%,512,50.4%,139,29.8%
88-L.Kendricks,LARM/STL,TE,650,594,59.2%,0,0.0%,56,12.3%
25-J.Charles,KC,RB,650,650,64.5%,0,0.0%,0,0.0%
29-L.Johnson,TB,DB,649,0,0.0%,387,34.9%,262,60.1%
87-B.Pettigrew,DET,TE,649,587,53.7%,0,0.0%,62,14.7%
96-N.Hayden,DAL,DL,649,0,0.0%,571,55.6%,78,17.4%
18-A.Green,CIN,WR,648,648,61.0%,0,0.0%,0,0.0%
21-F.Gore,SF,RB,647,647,61.2%,0,0.0%,0,0.0%
82-B.Watson,NO,TE,647,571,50.1%,0,0.0%,76,17.2%
36-J.Miles,BAL,DB,647,0,0.0%,326,30.2%,321,71.5%
92-W.Gholston,TB,DL,646,0,0.0%,572,51.6%,74,17.0%
23-N.Carroll,PHI,DB,646,0,0.0%,369,31.9%,277,53.4%
84-C.Patterson,MIN,WR,643,566,55.3%,0,0.0%,77,17.3%
26-L.Miller,MIA,RB,643,642,58.6%,0,0.0%,1,0.2%
30-B.McDougald,TB,DB,642,0,0.0%,445,40.2%,197,45.2%
55-R.McClain,DAL,LB,642,0,0.0%,633,61.6%,9,2.0%
20-C.Owens,KC,DB,641,0,0.0%,491,46.3%,150,34.2%
18-T.Gabriel,CLE,WR,639,610,58.1%,0,0.0%,29,6.2%
26-J.Wilson,ATL,DB,639,0,0.0%,445,41.1%,194,42.8%
59-A.Lynch,SF,LB,638,0,0.0%,514,49.1%,124,28.9%
31-Z.Bowman,NYG,DB,638,0,0.0%,450,42.7%,188,39.7%
50-G.Hodges,MIN,LB,638,0,0.0%,503,46.5%,135,30.4%
53-R.Humber,NO,LB,637,0,0.0%,448,41.8%,189,42.7%
78-J.Ellis,OAK,DL,636,0,0.0%,623,55.8%,13,2.6%
97-M.Jackson,DEN,DL,636,0,0.0%,565,52.3%,71,14.4%
95-Cha.Jones,NE,DL,634,0,0.0%,568,52.2%,66,14.2%
95-K.Wimbley,TEN,LB,633,0,0.0%,538,47.2%,95,20.3%
33-W.Hill,BAL,DB,632,0,0.0%,563,52.1%,69,15.4%
89-J.Hill,NO,TE,631,288,25.3%,0,0.0%,343,77.4%
12-J.McCown,TB,QB,630,630,63.4%,0,0.0%,0,0.0%
51-W.Compton,WAS,LB,629,0,0.0%,359,34.8%,270,58.1%
22-B.Boykin,PHI,DB,627,0,0.0%,494,42.7%,133,25.6%
3-M.Sanchez,PHI,QB,625,625,53.1%,0,0.0%,0,0.0%
50-D.Fletcher,TB,LB,624,0,0.0%,351,31.7%,273,62.6%
20-D.Butler,IND,DB,623,0,0.0%,614,58.5%,9,1.9%
21-L.McKelvin,BUF,DB,623,0,0.0%,534,49.1%,89,19.0%
23-A.Foster,HOU,RB,621,621,56.0%,0,0.0%,0,0.0%
84-K.Stills,NO,WR,619,617,54.1%,0,0.0%,2,0.5%
57-J.Williams,NYG,LB,618,0,0.0%,563,53.4%,55,11.6%
73-S.Floyd,MIN,DL,618,0,0.0%,568,52.5%,50,11.3%
11-T.Austin,LARM/STL,WR,617,534,53.2%,0,0.0%,83,18.3%
96-J.Johnson,SD,LB,617,0,0.0%,548,52.3%,69,15.4%
35-J.Bell,DET,RB,617,615,56.3%,0,0.0%,2,0.5%
69-H.Thornton,IND,OL,616,565,48.9%,0,0.0%,51,10.5%
97-E.Sims,LARM/STL,DL,615,0,0.0%,488,46.4%,127,28.0%
79-T.Herremans,PHI,OL,615,577,49.1%,0,0.0%,38,7.3%
47-M.Hoomanawanui,NE,TE,615,473,41.8%,0,0.0%,142,30.5%
50-C.Matthews,PHI,LB,614,0,0.0%,434,37.5%,180,34.7%
59-R.Davis,JAC,DL,614,0,0.0%,305,27.2%,309,66.3%
94-R.Starks,MIA,DL,613,0,0.0%,540,51.0%,73,16.2%
86-C.Harbor,JAC,TE,612,482,46.5%,0,0.0%,130,27.9%
13-D.Johnson,HOU,WR,612,576,51.9%,0,0.0%,36,7.8%
36-B.Cunningham,LARM/STL,RB,610,396,39.4%,0,0.0%,214,47.1%
85-Dan.Fells,NYG,TE,610,427,37.9%,0,0.0%,183,38.6%
85-J.Casey,PHI,TE,609,170,14.5%,0,0.0%,439,84.6%
95-W.Hayes,LARM/STL,DL,608,0,0.0%,534,50.8%,74,16.3%
50-C.Borland,SF,LB,608,0,0.0%,476,45.5%,132,30.8%
25-K.Arrington,NE,DB,608,0,0.0%,439,40.3%,169,36.3%
44-M.Asiata,MIN,RB,608,524,51.2%,0,0.0%,84,18.9%
55-A.Brooks,SF,LB,607,0,0.0%,603,57.6%,4,0.9%
93-G.Johnson,DET,DL,606,0,0.0%,491,47.0%,115,27.2%
94-D.Harrison,NYJ,DL,604,0,0.0%,484,47.6%,120,25.7%
10-D.Moncrief,IND,WR,604,411,35.6%,0,0.0%,193,39.9%
91-R.Geathers,CIN,DL,603,0,0.0%,592,52.7%,11,2.4%
58-E.Dumervil,BAL,LB,603,0,0.0%,603,55.8%,0,0.0%
30-E.Biggers,WAS,DB,602,0,0.0%,450,43.6%,152,32.7%
79-R.Bryant,JAC,DL,602,0,0.0%,519,46.3%,83,17.8%
98-B.Williams,BAL,DL,602,0,0.0%,550,50.9%,52,11.6%
91-C.Upshaw,BAL,LB,601,0,0.0%,524,48.5%,77,17.1%
94-Chr.Jones,NE,DL,600,0,0.0%,503,46.2%,97,20.8%
59-A.Gachkar,SD,LB,599,0,0.0%,382,36.5%,217,48.5%
69-E.Mathis,PHI,OL,599,596,50.7%,0,0.0%,3,0.6%
98-P.Haralson,NO,LB,599,2,0.2%,489,45.6%,108,24.4%
51-B.Spikes,BUF,LB,599,0,0.0%,504,46.4%,95,20.3%
82-L.Paulsen,WAS,WR,598,390,37.0%,0,0.0%,208,44.7%
94-M.Kiwanuka,NYG,DL,596,0,0.0%,551,52.3%,45,9.5%
46-A.Morris,WAS,RB,595,595,56.5%,0,0.0%,0,0.0%
34-S.Vereen,NE,RB,595,595,52.6%,0,0.0%,0,0.0%
49-B.Miller,SF,FB,594,461,43.6%,0,0.0%,133,31.0%
42-C.Jones,CAR,DB,594,0,0.0%,284,27.6%,310,68.7%
15-J.Hunter,TEN,WR,593,593,61.4%,0,0.0%,0,0.0%
96-P.Soliai,ATL,DL,593,0,0.0%,502,46.4%,91,20.1%
54-J.Brinkley,MIN,LB,591,0,0.0%,460,42.5%,131,29.5%
88-D.Rosario,CHI,TE,587,314,29.7%,0,0.0%,273,62.8%
71-B.Albert,MIA,OL,586,543,49.6%,0,0.0%,43,9.5%
59-J.Bartu,ATL,LB,586,0,0.0%,486,44.9%,100,22.1%
31-M.Wright,TB,DB,585,1,0.1%,504,45.5%,80,18.3%
91-C.Peters,ATL,DL,585,0,0.0%,528,48.8%,57,12.6%
30-J.Todman,JAC,RB,583,307,29.6%,0,0.0%,276,59.2%
31-D.House,GB,DB,583,0,0.0%,405,37.1%,178,39.6%
66-L.Waddle,DET,OL,583,550,50.3%,0,0.0%,33,7.8%
39-B.Browner,NE,DB,580,0,0.0%,580,53.3%,0,0.0%
42-I.Abdul-Quddus,DET,DB,580,0,0.0%,294,28.1%,286,67.6%
79-D.Shelby,MIA,DL,578,0,0.0%,418,39.5%,160,35.5%
99-C.Mosley,DET,DL,578,0,0.0%,490,46.9%,88,20.8%
88-G.Graham,HOU,TE,577,552,49.8%,0,0.0%,25,5.4%
19-B.Tate,CIN,WR,577,484,45.6%,0,0.0%,93,20.4%
55-K.Misi,MIA,LB,576,0,0.0%,572,54.1%,4,0.9%
55-G.Hayes,JAC,LB,576,0,0.0%,572,51.1%,4,0.9%
14-H.Nicks,IND,WR,576,576,49.9%,0,0.0%,0,0.0%
64-M.Tobin,PHI,OL,575,523,44.5%,0,0.0%,52,10.0%
92-H.Ngata,BAL,DL,575,0,0.0%,529,49.0%,46,10.2%
93-D.Freeney,SD,LB,574,0,0.0%,573,54.7%,1,0.2%
85-V.Green,DEN,TE,573,394,34.9%,0,0.0%,179,36.4%
51-D.Skuta,SF,LB,572,0,0.0%,386,36.9%,186,43.4%
97-M.Addison,CAR,DL,572,0,0.0%,433,42.1%,139,30.8%
10-B.Cooks,NO,WR,571,534,46.8%,0,0.0%,37,8.4%
22-F.Jackson,BUF,RB,570,548,51.6%,0,0.0%,22,4.7%
59-M.Foster,TB,LB,567,0,0.0%,556,50.2%,11,2.5%
87-C.Fiedorowicz,HOU,TE,567,471,42.5%,0,0.0%,96,20.7%
39-D.Stafford,TEN,DB,565,0,0.0%,274,24.0%,291,62.2%
97-A.Spence,TB,DL,563,0,0.0%,493,44.5%,70,16.1%
63-T.Jerod-Eddie,SF,DL,563,0,0.0%,420,40.1%,143,33.3%
57-J.McNary,IND,LB,563,0,0.0%,260,24.8%,303,62.6%
60-L.Louis,IND,OL,563,527,45.6%,0,0.0%,36,7.4%
27-J.Gordy,IND,DB,563,0,0.0%,277,26.4%,286,59.1%
