Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
80-A.Fasano,MIA,TE,904,899,86.9%,0,0.0%,5,1.1%
47-C.Conte,CHI,DB,904,0,0.0%,856,81.4%,48,10.6%
59-M.Foster,TB,LB,904,0,0.0%,739,68.6%,165,34.5%
80-V.Cruz,NYG,WR,903,902,88.4%,0,0.0%,1,0.2%
54-J.Brinkley,MIN,LB,903,0,0.0%,847,74.8%,56,12.3%
19-M.Williams,TB,WR,903,898,85.6%,0,0.0%,5,1.0%
23-T.Newman,CIN,DB,900,0,0.0%,864,81.0%,36,7.6%
82-B.Hartline,MIA,WR,899,893,86.3%,0,0.0%,6,1.3%
94-R.Starks,MIA,DL,896,0,0.0%,809,72.2%,87,19.5%
24-J.Norman,CAR,DB,895,0,0.0%,769,73.1%,126,28.4%
95-J.Babineaux,ATL,DL,894,0,0.0%,840,82.1%,54,12.3%
24-M.Claiborne,DAL,DB,891,0,0.0%,875,85.3%,16,3.5%
24-S.Brown,CLE,DB,891,0,0.0%,878,75.6%,13,2.8%
53-C.Robertson,CLE,LB,890,0,0.0%,610,52.5%,280,60.3%
66-J.Clary,SD,OL,889,831,81.2%,0,0.0%,58,12.8%
53-N.Roach,CHI,LB,889,0,0.0%,697,66.3%,192,42.4%
96-E.Hood,PIT,DL,888,0,0.0%,806,81.7%,82,18.2%
92-J.Harrison,PIT,LB,883,0,0.0%,811,82.3%,72,16.0%
99-M.Dareus,BUF,DL,881,0,0.0%,786,72.3%,95,20.5%
65-K.Dunlap,PHI,OL,879,817,72.5%,0,0.0%,62,13.6%
81-A.Boldin,BAL,WR,879,878,80.5%,0,0.0%,1,0.2%
23-J.Haden,CLE,DB,878,0,0.0%,773,66.6%,105,22.6%
68-M.Slauson,NYJ,OL,877,820,76.4%,0,0.0%,57,12.3%
56-S.Weatherspoon,ATL,LB,876,0,0.0%,828,80.9%,48,10.9%
91-C.Upshaw,BAL,LB,874,0,0.0%,745,65.3%,129,26.0%
71-J.Allen,KC,OL,872,815,77.5%,0,0.0%,57,12.6%
59-M.Boley,NYG,LB,871,0,0.0%,839,79.8%,32,7.2%
70-E.Wood,BUF,OL,868,868,86.2%,0,0.0%,0,0.0%
93-K.Williams,MIN,DL,867,0,0.0%,807,71.3%,60,13.2%
24-B.Flowers,KC,DB,865,0,0.0%,864,86.6%,1,0.2%
92-J.Hughes,IND,LB,865,0,0.0%,596,56.5%,269,57.0%
38-M.Gilchrist,SD,DB,864,0,0.0%,622,58.7%,242,53.3%
94-D.Ware,DAL,LB,864,0,0.0%,864,84.2%,0,0.0%
27-J.Wilson,MIA,DB,863,0,0.0%,588,52.5%,275,61.5%
56-K.Maiava,CLE,LB,863,0,0.0%,486,41.9%,377,81.3%
92-H.Ngata,BAL,DL,863,0,0.0%,819,71.8%,44,8.9%
89-M.Lewis,JAC,TE,863,830,78.2%,0,0.0%,33,7.1%
19-M.Austin,DAL,WR,860,860,78.2%,0,0.0%,0,0.0%
94-A.Smith,HOU,DL,858,0,0.0%,797,74.9%,61,12.2%
85-A.Gates,SD,TE,857,857,83.8%,0,0.0%,0,0.0%
90-D.Dockett,ARI,DL,857,0,0.0%,792,73.4%,65,13.5%
93-C.Campbell,ARI,DL,856,0,0.0%,753,69.8%,103,21.3%
99-J.Casey,TEN,DL,855,0,0.0%,780,69.1%,75,15.8%
80-M.Floyd,SD,WR,853,845,82.6%,0,0.0%,8,1.8%
79-J.Meredith,TB,OL,853,795,75.8%,0,0.0%,58,12.1%
95-S.Phillips,SD,LB,849,0,0.0%,839,79.2%,10,2.2%
77-C.Glenn,BUF,OL,847,799,79.3%,0,0.0%,48,10.4%
58-T.Davis,CAR,LB,846,0,0.0%,778,74.0%,68,15.3%
27-R.McClain,ATL,DB,843,0,0.0%,603,58.9%,240,54.7%
12-A.Roberts,ARI,WR,842,837,79.6%,0,0.0%,5,1.0%
90-J.Peppers,CHI,DL,842,0,0.0%,785,74.7%,57,12.6%
64-Z.Strief,NO,OL,842,787,71.0%,0,0.0%,55,11.0%
93-A.Spencer,DAL,LB,842,0,0.0%,842,82.1%,0,0.0%
71-I.Idonije,CHI,DL,840,0,0.0%,711,67.6%,129,28.5%
72-J.Linkenbach,IND,OL,839,771,66.0%,0,0.0%,68,14.4%
12-M.Colston,NO,WR,838,832,75.1%,0,0.0%,6,1.2%
11-J.Jones,ATL,WR,838,835,78.8%,1,0.1%,2,0.5%
98-K.Langford,LARM/STL,DL,838,0,0.0%,747,69.5%,91,20.0%
82-L.Paulsen,WAS,TE,836,675,65.3%,0,0.0%,161,34.3%
93-T.Kelly,OAK,DL,835,0,0.0%,756,73.4%,79,16.6%
17-M.Wallace,PIT,WR,833,833,78.1%,0,0.0%,0,0.0%
87-B.Pettigrew,DET,TE,833,770,64.2%,0,0.0%,63,12.6%
7-B.Roethlisberger,PIT,QB,832,832,78.0%,0,0.0%,0,0.0%
24-J.Joseph,HOU,DB,832,0,0.0%,826,77.6%,6,1.2%
23-A.Foster,HOU,RB,831,831,73.7%,0,0.0%,0,0.0%
72-S.Bowen,WAS,DL,831,0,0.0%,773,72.2%,58,12.4%
41-C.Lynch,SD,DB,830,0,0.0%,495,46.7%,335,73.8%
21-J.Arenas,KC,DB,830,0,0.0%,709,71.0%,121,26.8%
60-K.Urbik,BUF,OL,829,779,77.4%,0,0.0%,50,10.8%
76-G.Hardy,CAR,DL,828,0,0.0%,748,71.1%,80,18.1%
54-D.Levy,DET,LB,828,0,0.0%,697,67.5%,131,26.2%
50-D.Te'o-Nesheim,TB,DL,827,0,0.0%,732,67.9%,95,19.9%
75-D.Newton,HOU,OL,826,756,67.0%,0,0.0%,70,14.0%
22-D.Martin,TB,RB,826,821,78.3%,0,0.0%,5,1.0%
83-K.Walter,HOU,WR,824,819,72.6%,0,0.0%,5,1.0%
63-R.Cook,DAL,OL,824,813,73.9%,0,0.0%,11,2.4%
28-N.Carroll,MIA,DB,823,0,0.0%,641,57.2%,182,40.7%
92-D.Poe,KC,DL,823,0,0.0%,743,74.4%,80,17.7%
53-J.McClain,BAL,LB,823,0,0.0%,737,64.6%,86,17.3%
58-T.Cole,PHI,DL,822,0,0.0%,735,70.1%,87,19.1%
33-J.Greer,NO,DB,821,0,0.0%,818,71.9%,3,0.6%
59-B.Jones,GB,LB,820,0,0.0%,673,61.9%,147,31.3%
94-J.Smith,SF,DL,819,0,0.0%,819,77.3%,0,0.0%
13-J.Gordon,CLE,WR,817,815,79.0%,0,0.0%,2,0.4%
29-C.Hayward,GB,DB,815,0,0.0%,683,62.8%,132,28.1%
95-Ky.Williams,BUF,DL,815,3,0.3%,792,72.9%,20,4.3%
28-C.Johnson,TEN,RB,815,815,81.7%,0,0.0%,0,0.0%
93-E.Walden,GB,LB,813,0,0.0%,763,70.1%,50,10.6%
17-D.Moore,OAK,WR,812,793,73.4%,0,0.0%,19,4.0%
22-A.Samuel,ATL,DB,812,0,0.0%,812,79.4%,0,0.0%
42-I.Abdul-Quddus,NO,DB,811,0,0.0%,473,41.6%,338,67.5%
27-R.Rice,BAL,RB,811,811,74.3%,0,0.0%,0,0.0%
39-B.Browner,SEA,DB,810,0,0.0%,746,74.5%,64,15.0%
87-R.Gronkowski,NE,TE,809,731,59.1%,0,0.0%,78,16.0%
55-Z.Brown,TEN,LB,807,0,0.0%,739,65.5%,68,14.3%
21-J.Robinson,MIN,DB,806,0,0.0%,636,56.2%,170,37.3%
41-E.Lorig,TB,FB,806,422,40.2%,0,0.0%,384,80.3%
25-W.Moore,ATL,DB,805,0,0.0%,758,74.1%,47,10.7%
84-S.Chandler,BUF,TE,805,746,74.1%,0,0.0%,59,12.7%
24-C.Graham,BAL,DB,805,0,0.0%,573,50.2%,232,46.7%
50-R.Jackson,WAS,LB,805,0,0.0%,586,54.7%,219,46.7%
85-D.Heyward-Bey,OAK,WR,804,804,74.4%,0,0.0%,0,0.0%
69-W.Justice,IND,OL,804,778,66.6%,0,0.0%,26,5.5%
63-G.Hangartner,CAR,OL,800,755,73.4%,0,0.0%,45,10.2%
94-D.Peko,CIN,DL,796,0,0.0%,649,60.8%,147,30.9%
99-P.Kruger,BAL,LB,794,0,0.0%,789,69.1%,5,1.0%
70-L.Mankins,NE,OL,793,744,60.1%,0,0.0%,49,10.0%
85-N.Washington,TEN,WR,792,790,79.2%,0,0.0%,2,0.4%
28-T.Zbikowski,IND,DB,791,0,0.0%,681,64.5%,110,23.3%
97-G.Atkins,CIN,DL,790,0,0.0%,785,73.6%,5,1.1%
69-T.Green,SD,OL,788,733,71.7%,0,0.0%,55,12.1%
92-D.Edwards,CAR,DL,788,0,0.0%,703,66.8%,85,19.2%
94-C.Liuget,SD,DL,785,0,0.0%,718,67.7%,67,14.8%
95-C.Jones,NE,DL,784,0,0.0%,729,66.7%,55,11.3%
60-B.Jones,HOU,OL,783,690,61.2%,0,0.0%,93,18.6%
96-B.Cofield,WAS,DL,783,0,0.0%,716,66.9%,67,14.3%
88-C.Stevens,TEN,TE,782,551,55.2%,0,0.0%,231,48.5%
66-P.Konz,ATL,OL,781,674,63.6%,0,0.0%,107,24.4%
21-D.Cox,JAC,DB,780,0,0.0%,765,67.0%,15,3.2%
15-D.Bess,MIA,WR,779,738,71.3%,0,0.0%,41,9.2%
29-C.Culliver,SF,DB,775,0,0.0%,669,63.2%,106,23.8%
98-S.Ellis,NO,DL,773,0,0.0%,709,62.4%,64,12.8%
86-J.Casey,HOU,FB,773,605,53.6%,0,0.0%,168,33.7%
43-H.Nakamura,CAR,DB,771,0,0.0%,591,56.2%,180,40.6%
28-A.Peterson,MIN,RB,770,770,74.4%,0,0.0%,0,0.0%
90-B.Winn,CLE,DL,770,0,0.0%,701,60.4%,69,14.9%
18-R.Cobb,GB,WR,769,631,57.3%,0,0.0%,138,29.4%
43-M.Jennings,GB,DB,767,0,0.0%,562,51.7%,205,43.6%
22-J.McMillian,GB,DB,765,0,0.0%,586,53.9%,179,38.1%
18-S.Rice,SEA,WR,765,765,75.1%,0,0.0%,0,0.0%
56-D.Butler,SD,LB,763,0,0.0%,714,67.4%,49,10.8%
97-J.Hatcher,DAL,DL,763,0,0.0%,756,73.7%,7,1.5%
78-C.Bradfield,JAC,OL,762,749,70.6%,0,0.0%,13,2.8%
88-E.Sanders,PIT,WR,762,721,67.6%,0,0.0%,41,9.1%
11-B.Gibson,LARM/STL,WR,762,761,73.0%,0,0.0%,1,0.2%
11-B.LaFell,CAR,WR,761,756,73.5%,0,0.0%,5,1.1%
80-J.Graham,NO,TE,760,695,62.7%,0,0.0%,65,13.0%
43-B.Scott,BUF,LB,760,0,0.0%,590,54.3%,170,36.7%
20-P.Amukamara,NYG,DB,758,0,0.0%,728,69.2%,30,6.8%
74-W.Colon,PIT,OL,756,713,66.9%,0,0.0%,43,9.5%
54-B.Urlacher,CHI,LB,756,0,0.0%,715,68.0%,41,9.1%
45-M.Reece,OAK,FB,755,659,61.0%,0,0.0%,96,20.2%
13-T.Hilton,IND,WR,755,673,57.6%,0,0.0%,82,17.4%
63-L.Sendlein,ARI,OL,755,755,71.8%,0,0.0%,0,0.0%
50-A.Hawk,GB,LB,755,0,0.0%,734,67.5%,21,4.5%
29-L.Johnson,TB,DB,754,0,0.0%,582,54.0%,172,36.0%
76-B.Albert,KC,OL,752,705,67.0%,0,0.0%,47,10.4%
28-C.Allen,PIT,DB,752,0,0.0%,542,55.0%,210,46.6%
96-T.Knighton,JAC,DL,750,0,0.0%,657,57.6%,93,19.9%
31-A.Ross,JAC,DB,750,0,0.0%,673,59.0%,77,16.5%
11-J.Kerley,NYJ,WR,749,664,61.9%,0,0.0%,85,18.4%
60-L.Louis,CHI,OL,744,692,66.2%,0,0.0%,52,11.5%
97-L.Joseph,NYG,DL,742,0,0.0%,692,65.8%,50,11.3%
97-E.Griffen,MIN,DL,742,0,0.0%,605,53.4%,137,30.0%
81-J.Avant,PHI,WR,741,656,58.2%,0,0.0%,85,18.6%
28-S.Gregory,NE,DB,741,0,0.0%,733,67.1%,8,1.6%
82-D.Bowe,KC,WR,739,739,70.2%,0,0.0%,0,0.0%
77-M.Shaughnessy,OAK,DL,738,0,0.0%,668,64.9%,70,14.7%
73-S.Hutchinson,TEN,OL,737,688,68.9%,0,0.0%,49,10.3%
52-C.Matthews,GB,LB,734,0,0.0%,727,66.8%,7,1.5%
84-R.Housler,ARI,TE,734,617,58.7%,0,0.0%,117,24.2%
70-M.Devito,NYJ,DL,734,0,0.0%,629,59.0%,105,22.7%
94-S.Marks,TEN,DL,734,0,0.0%,678,60.1%,56,11.8%
88-D.Pitta,BAL,TE,733,639,58.6%,0,0.0%,94,18.9%
77-J.Greco,CLE,OL,732,691,67.0%,0,0.0%,41,8.8%
55-J.Abraham,ATL,DL,731,0,0.0%,731,71.5%,0,0.0%
51-T.Spikes,SD,LB,730,0,0.0%,702,66.2%,28,6.2%
77-J.Long,MIA,OL,729,729,70.4%,0,0.0%,0,0.0%
32-T.Carter,DEN,DB,728,0,0.0%,496,46.4%,232,49.2%
22-J.Thomas,CAR,DB,728,0,0.0%,517,49.1%,211,47.6%
21-F.Gore,SF,RB,728,728,72.5%,0,0.0%,0,0.0%
46-A.Morris,WAS,RB,728,728,70.5%,0,0.0%,0,0.0%
55-B.Spikes,NE,LB,727,0,0.0%,721,66.0%,6,1.2%
67-D.Kelly,PHI,OL,727,684,60.7%,0,0.0%,43,9.4%
96-P.Soliai,MIA,DL,726,0,0.0%,619,55.3%,107,23.9%
71-A.Rubin,CLE,DL,724,0,0.0%,670,57.7%,54,11.6%
81-G.Tate,SEA,WR,723,715,70.2%,0,0.0%,8,1.9%
76-D.Stewart,TEN,OL,723,677,67.8%,0,0.0%,46,9.7%
24-A.Jones,CIN,DB,721,0,0.0%,595,55.8%,126,26.5%
93-D.Freeney,IND,LB,719,0,0.0%,699,66.3%,20,4.2%
91-J.Tuck,NYG,DL,718,0,0.0%,645,61.3%,73,16.5%
37-R.Doughty,WAS,DB,717,0,0.0%,383,35.8%,334,71.2%
81-R.McMichael,SD,TE,715,487,47.6%,0,0.0%,228,50.2%
75-S.Locklear,NYG,OL,713,645,63.2%,0,0.0%,68,15.3%
99-C.Mosley,JAC,DL,713,0,0.0%,618,54.2%,95,20.3%
26-J.Rogers,BUF,DB,713,0,0.0%,537,49.4%,176,38.0%
15-J.Morgan,WAS,WR,712,708,68.5%,0,0.0%,4,0.9%
84-A.Brown,PIT,WR,711,652,61.2%,0,0.0%,59,13.1%
84-M.Jenkins,MIN,WR,711,706,68.2%,0,0.0%,5,1.1%
98-C.Wootton,CHI,DL,711,0,0.0%,572,54.4%,139,30.7%
50-A.McClellan,BAL,LB,710,0,0.0%,426,37.3%,284,57.1%
59-W.Mercilus,HOU,LB,708,0,0.0%,500,47.0%,208,41.7%
64-D.Thomas,NE,OL,707,606,49.0%,0,0.0%,101,20.7%
92-C.Avril,DET,DL,707,0,0.0%,684,66.3%,23,4.6%
54-Q.Groves,ARI,LB,706,0,0.0%,466,43.2%,240,49.7%
39-S.Jackson,LARM/STL,RB,706,706,67.8%,0,0.0%,0,0.0%
84-E.Dickson,BAL,TE,704,538,49.3%,0,0.0%,166,33.4%
50-G.McIntyre,NYJ,LB,702,0,0.0%,407,38.1%,295,63.7%
19-D.Henderson,NO,WR,702,702,63.4%,0,0.0%,0,0.0%
27-T.Wilson,NE,DB,702,0,0.0%,465,42.5%,237,48.6%
24-A.Jefferson,MIN,DB,702,0,0.0%,581,51.3%,121,26.5%
53-B.James,HOU,LB,702,0,0.0%,638,60.0%,64,12.8%
33-T.Richardson,CLE,RB,702,702,68.1%,0,0.0%,0,0.0%
91-R.Geathers,CIN,DL,702,0,0.0%,646,60.5%,56,11.8%
10-D.Jackson,PHI,WR,701,698,61.9%,0,0.0%,3,0.7%
50-O.Vernon,MIA,DL,701,0,0.0%,432,38.6%,269,60.2%
22-N.Clements,CIN,DB,700,0,0.0%,585,54.8%,115,24.2%
49-Bruce Miller,SF,FB,700,450,44.8%,0,0.0%,250,56.1%
86-J.Cumberland,NYJ,TE,699,592,55.2%,0,0.0%,107,23.1%
46-D.Walker,SF,TE,698,570,56.8%,0,0.0%,128,28.7%
88-G.Graham,HOU,TE,696,611,54.2%,0,0.0%,85,17.0%
11-T.Graham,BUF,WR,696,695,69.0%,0,0.0%,1,0.2%
22-B.Boykin,PHI,DB,695,0,0.0%,505,48.2%,190,41.7%
90-B.Raji,GB,DL,695,0,0.0%,644,59.2%,51,10.9%
25-L.McCoy,PHI,RB,694,694,61.6%,0,0.0%,0,0.0%
59-D.Ellerbe,BAL,LB,694,0,0.0%,651,57.1%,43,8.7%
26-A.Bigby,SD,DB,692,0,0.0%,619,58.4%,73,16.1%
50-E.Henderson,MIN,LB,692,0,0.0%,677,59.8%,15,3.3%
22-M.Forte,CHI,RB,692,692,66.2%,0,0.0%,0,0.0%
54-B.Carter,DAL,LB,691,0,0.0%,605,59.0%,86,18.7%
88-J.Finley,GB,TE,690,690,62.6%,0,0.0%,0,0.0%
28-U.Young,CLE,DB,686,0,0.0%,666,57.4%,20,4.3%
90-D.Bryant,OAK,DL,685,0,0.0%,631,61.3%,54,11.3%
94-T.Jackson,KC,DL,684,0,0.0%,596,59.7%,88,19.5%
26-W.Allen,PIT,DB,682,0,0.0%,422,42.8%,260,57.6%
94-M.Kiwanuka,NYG,LB,681,0,0.0%,525,49.9%,156,35.2%
37-S.Shields,GB,DB,681,0,0.0%,586,53.9%,95,20.2%
74-D.Batiste,ARI,OL,680,625,59.5%,0,0.0%,55,11.4%
57-B.Scott,NYJ,LB,679,0,0.0%,574,53.8%,105,22.7%
56-D.Davis,NYJ,LB,678,0,0.0%,308,28.9%,370,79.9%
55-K.Sheppard,BUF,LB,678,0,0.0%,504,46.4%,174,37.6%
13-C.Givens,LARM/STL,WR,678,615,59.0%,0,0.0%,63,13.9%
56-L.Woodley,PIT,LB,677,0,0.0%,621,63.0%,56,12.4%
25-P.Chung,NE,DB,677,0,0.0%,531,48.6%,146,29.9%
79-R.Bryant,SEA,DL,675,0,0.0%,625,62.4%,50,11.7%
24-M.Lynch,SEA,RB,675,675,66.3%,0,0.0%,0,0.0%
90-M.Brockers,LARM/STL,DL,675,0,0.0%,602,56.0%,73,16.1%
20-C.Cook,MIN,DB,674,0,0.0%,611,54.0%,63,13.8%
15-M.Crabtree,SF,WR,674,674,67.1%,0,0.0%,0,0.0%
24-I.Taylor,PIT,DB,673,0,0.0%,646,65.5%,27,6.0%
92-B.Mebane,SEA,DL,673,0,0.0%,623,62.2%,50,11.7%
83-L.Murphy,CAR,WR,672,666,64.8%,0,0.0%,6,1.4%
53-N.Bradham,BUF,LB,672,0,0.0%,394,36.2%,278,60.0%
88-H.Nicks,NYG,WR,668,668,65.5%,0,0.0%,0,0.0%
19-D.Jones,BUF,WR,668,667,66.2%,0,0.0%,1,0.2%
7-M.Vick,PHI,QB,667,667,59.2%,0,0.0%,0,0.0%
50-R.McIntosh,LARM/STL,LB,664,0,0.0%,447,41.6%,217,47.8%
24-D.Gomes,WAS,DB,664,0,0.0%,385,35.9%,279,59.5%
35-J.Lefeged,IND,DB,659,0,0.0%,343,32.5%,316,66.9%
16-A.Hawkins,CIN,WR,659,518,49.1%,0,0.0%,141,29.6%
65-G.Williams,CAR,OL,659,606,58.9%,0,0.0%,53,12.0%
84-C.Shorts,JAC,WR,656,654,61.6%,0,0.0%,2,0.4%
54-M.Ingram,SD,LB,653,0,0.0%,463,43.7%,190,41.9%
42-B.Green-Ellis,CIN,RB,653,651,61.7%,0,0.0%,2,0.4%
20-M.Harris,JAC,DB,653,0,0.0%,530,46.5%,123,26.3%
43-A.Black,TB,DB,651,0,0.0%,417,38.7%,234,49.0%
69-H.Melton,CHI,DL,648,0,0.0%,607,57.8%,41,9.1%
32-J.Ihedigbo,BAL,DB,646,0,0.0%,289,25.3%,357,71.8%
93-K.Vanden Bosch,DET,DL,645,0,0.0%,641,62.1%,4,0.8%
79-M.Harris,SD,OL,643,583,57.0%,0,0.0%,60,13.2%
54-D.Moses,GB,LB,643,0,0.0%,437,40.2%,206,43.8%
57-J.Stanford,JAC,LB,642,0,0.0%,351,30.8%,291,62.2%
50-J.Anderson,CAR,LB,641,0,0.0%,521,49.5%,120,27.1%
21-J.Lacey,DET,DB,637,0,0.0%,573,55.5%,64,12.8%
98-R.Mathis,IND,LB,636,0,0.0%,624,59.1%,12,2.5%
85-C.Schilens,NYJ,WR,635,504,47.0%,0,0.0%,131,28.3%
72-O.Umenyiora,NYG,DL,635,0,0.0%,635,60.4%,0,0.0%
64-S.Satele,IND,OL,635,631,54.0%,0,0.0%,4,0.8%
33-C.Crocker,CIN,DB,634,0,0.0%,598,56.0%,36,7.6%
96-C.Dunlap,CIN,DL,633,0,0.0%,586,54.9%,47,9.9%
97-C.Jenkins,PHI,DL,632,0,0.0%,626,59.7%,6,1.3%
21-B.McCain,HOU,DB,631,0,0.0%,450,42.3%,181,36.3%
92-F.Rucker,CLE,DL,631,0,0.0%,593,51.1%,38,8.2%
84-J.Tamme,DEN,TE,631,530,46.3%,0,0.0%,101,21.4%
24-C.White,NO,DB,630,0,0.0%,517,45.5%,113,22.6%
99-V.Walker,ATL,DL,630,0,0.0%,530,51.8%,100,22.8%
58-B.Reed,HOU,LB,629,0,0.0%,582,54.7%,47,9.4%
24-E.Coleman,DET,DB,629,0,0.0%,460,44.6%,169,33.8%
26-M.Robinson,SEA,FB,628,329,32.3%,0,0.0%,299,70.0%
52-A.Dent,ATL,LB,624,0,0.0%,497,48.6%,127,28.9%
76-R.Saffold,LARM/STL,OL,623,598,57.4%,0,0.0%,25,5.5%
16-L.Moore,NO,WR,621,608,54.9%,0,0.0%,13,2.6%
75-B.Bulaga,GB,OL,620,579,52.5%,0,0.0%,41,8.7%
88-L.Stocker,TB,TE,619,539,51.4%,0,0.0%,80,16.7%
33-V.Ballard,IND,RB,618,579,49.5%,0,0.0%,39,8.3%
55-K.Misi,MIA,LB,617,0,0.0%,550,49.1%,67,15.0%
74-K.Love,NE,DL,615,0,0.0%,543,49.7%,72,14.8%
99-A.Branch,SEA,DL,614,0,0.0%,560,55.9%,54,12.6%
23-V.Davis,IND,DB,612,0,0.0%,590,55.9%,22,4.7%
91-F.Cox,PHI,DL,611,0,0.0%,509,48.6%,102,22.4%
76-J.Reid,BAL,OL,611,568,52.1%,0,0.0%,43,8.7%
56-A.Jordan,PHI,LB,610,0,0.0%,330,31.5%,280,61.4%
54-D.Hightower,NE,LB,607,0,0.0%,568,52.0%,39,8.0%
23-J.Hanson,OAK,DB,606,0,0.0%,553,53.7%,53,11.1%
16-T.Young,DET,WR,606,604,50.3%,0,0.0%,2,0.4%
58-M.Fokou,IND,LB,605,0,0.0%,379,35.9%,226,47.9%
75-C.Hairston,BUF,OL,604,564,56.0%,0,0.0%,40,8.6%
27-A.Elam,KC,DB,603,0,0.0%,451,45.2%,152,33.7%
21-L.McKelvin,BUF,DB,603,0,0.0%,347,31.9%,256,55.3%
99-J.Jenkins,WAS,DL,603,0,0.0%,541,50.5%,62,13.2%
40-R.Ellison,MIN,FB,602,247,23.9%,1,0.1%,354,77.6%
91-K.Reyes,SD,DL,601,0,0.0%,532,50.2%,69,15.2%
18-K.Britt,TEN,WR,601,600,60.1%,0,0.0%,1,0.2%
84-T.Thompson,TEN,TE,601,261,26.2%,0,0.0%,340,71.4%
44-A.Bradshaw,NYG,RB,599,598,58.6%,0,0.0%,1,0.2%
82-M.Mulligan,LARM/STL,TE,599,402,38.6%,0,0.0%,197,43.4%
14-B.Stokley,DEN,WR,598,598,52.2%,0,0.0%,0,0.0%
92-S.Paea,CHI,DL,598,0,0.0%,595,56.6%,3,0.7%
90-F.Alexander,CAR,DL,596,0,0.0%,552,52.5%,44,9.9%
87-J.Nelson,GB,WR,595,593,53.8%,0,0.0%,2,0.4%
97-A.Jones,BAL,DL,595,0,0.0%,528,46.3%,67,13.5%
81-D.Paulson,PIT,TE,595,312,29.3%,0,0.0%,283,62.7%
10-J.Locker,TEN,QB,595,595,59.6%,0,0.0%,0,0.0%
90-C.Redding,IND,DL,594,0,0.0%,584,55.4%,10,2.1%
97-L.Alexander,WAS,LB,593,0,0.0%,294,27.5%,299,63.8%
91-R.Mathews,IND,DL,592,0,0.0%,477,45.2%,115,24.4%
83-H.Douglas,ATL,WR,592,585,55.2%,0,0.0%,7,1.6%
20-D.McFadden,OAK,RB,591,591,54.7%,0,0.0%,0,0.0%
89-W.Heller,DET,TE,591,410,34.2%,0,0.0%,181,36.2%
29-R.Mundy,PIT,DB,591,0,0.0%,284,28.8%,307,68.1%
23-A.Williams,BUF,DB,589,0,0.0%,547,50.3%,42,9.1%
79-R.Pickett,GB,DL,588,0,0.0%,570,52.4%,18,3.8%
80-R.Streater,OAK,WR,588,580,53.7%,0,0.0%,8,1.7%
14-R.Cooper,PHI,WR,588,486,43.1%,0,0.0%,102,22.4%
33-E.Smith,NYJ,DB,586,0,0.0%,321,30.1%,265,57.2%
99-C.Ballard,MIN,DL,584,0,0.0%,379,33.5%,205,45.0%
98-Q.Coples,NYJ,DL,583,0,0.0%,503,47.1%,80,17.3%
37-A.Dennard,NE,DB,583,0,0.0%,583,53.3%,0,0.0%
60-M.Brewster,JAC,OL,583,548,51.6%,0,0.0%,35,7.5%
15-M.Floyd,ARI,WR,582,555,52.8%,0,0.0%,27,5.6%
26-E.Lankster,NYJ,DB,582,0,0.0%,326,30.6%,256,55.3%
28-J.Hosley,NYG,DB,581,0,0.0%,452,43.0%,129,29.1%
93-J.Worilds,PIT,LB,580,0,0.0%,422,42.8%,158,35.0%
69-K.Barnes,OAK,OL,579,557,51.6%,0,0.0%,22,4.6%
7-M.Cassel,KC,QB,578,578,54.9%,0,0.0%,0,0.0%
22-D.McCluster,KC,WR,577,573,54.5%,0,0.0%,4,0.9%
25-J.Charles,KC,RB,577,577,54.8%,0,0.0%,0,0.0%
97-J.Bannan,DEN,DL,577,0,0.0%,523,48.9%,54,11.4%
25-D.Lowery,JAC,DB,577,0,0.0%,545,47.8%,32,6.8%
85-L.Hankerson,WAS,WR,577,573,55.5%,0,0.0%,4,0.9%
96-J.Johnson,SD,LB,576,0,0.0%,511,48.2%,65,14.3%
99-J.Worthy,GB,DL,575,0,0.0%,451,41.5%,124,26.4%
92-A.Carrington,BUF,DL,575,0,0.0%,343,31.6%,232,50.1%
30-J.Brown,KC,DB,574,0,0.0%,363,36.4%,211,46.8%
22-R.Bush,MIA,RB,572,572,55.3%,0,0.0%,0,0.0%
94-D.Landri,PHI,DL,572,0,0.0%,483,46.1%,89,19.5%
44-D.Clark,TB,TE,571,568,54.1%,0,0.0%,3,0.6%
89-J.Phillips,DAL,TE,569,333,30.3%,0,0.0%,236,51.2%
28-C.Spiller,BUF,RB,568,568,56.4%,0,0.0%,0,0.0%
16-B.Smith,BUF,WR,568,310,30.8%,0,0.0%,258,55.7%
55-R.McClain,OAK,LB,567,0,0.0%,496,48.2%,71,14.9%
23-S.Greene,NYJ,RB,567,567,52.8%,0,0.0%,0,0.0%
95-M.Wilson,NO,DL,567,0,0.0%,271,23.8%,296,59.1%
81-A.Hernandez,NE,TE,567,565,45.7%,0,0.0%,2,0.4%
39-R.Silva,DET,DB,566,0,0.0%,412,39.9%,154,30.8%
23-C.Brown,BAL,DB,566,0,0.0%,244,21.4%,322,64.8%
34-M.Mitchell,OAK,DB,564,0,0.0%,329,31.9%,235,49.4%
51-B.Ayanbadejo,BAL,LB,563,0,0.0%,170,14.9%,393,79.1%
32-Jz.Rodgers,ATL,RB,562,464,43.8%,0,0.0%,98,22.3%
90-R.Miller,TB,DL,559,0,0.0%,494,45.8%,65,13.6%
