Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
72-M.Bennett,SEA,DL,570,0,0.0%,563,52.2%,7,1.6%
99-M.Hunt,CIN,DL,570,0,0.0%,322,29.6%,248,56.1%
34-I.Crowell,CLE,RB,569,568,55.1%,0,0.0%,1,0.2%
70-E.Wood,BUF,OL,569,569,53.5%,0,0.0%,0,0.0%
86-J.Reed,WAS,TE,568,568,53.4%,0,0.0%,0,0.0%
17-E.Rogers,PIT,WR,568,550,50.8%,0,0.0%,18,4.1%
59-D.Trevathan,CHI,LB,568,0,0.0%,565,52.6%,3,0.7%
12-T.Benjamin,SD,WR,566,548,51.4%,0,0.0%,18,3.8%
98-T.Flowers,NE,DL,566,0,0.0%,563,53.9%,3,0.7%
75-V.Wilfork,HOU,DL,566,0,0.0%,507,50.2%,59,13.2%
82-L.Paulsen,CHI,TE,566,404,40.0%,0,0.0%,162,37.9%
28-J.Stewart,CAR,RB,565,565,50.9%,0,0.0%,0,0.0%
85-V.Green,DEN,TE,564,494,45.7%,0,0.0%,70,14.9%
25-D.Hayden,OAK,DB,563,0,0.0%,477,45.4%,86,18.2%
94-B.Allen,PHI,DL,561,7,0.6%,412,40.4%,142,32.3%
23-S.Terrell,SEA,DB,559,0,0.0%,383,35.5%,176,40.1%
29-K.Brice,GB,DB,558,0,0.0%,261,25.3%,297,67.0%
84-N.O'Leary,BUF,TE,558,375,35.2%,0,0.0%,183,39.4%
18-A.Green,CIN,WR,555,554,51.0%,1,0.1%,0,0.0%
86-E.Swoope,IND,TE,554,245,22.3%,0,0.0%,309,66.2%
80-R.Louis,CLE,WR,554,316,30.7%,0,0.0%,238,53.5%
20-M.Williams,NYJ,DB,553,0,0.0%,457,44.1%,96,21.6%
10-T.Hill,KC,WR,553,418,40.8%,0,0.0%,135,30.1%
11-J.Norwood,DEN,WR,553,477,44.2%,0,0.0%,76,16.2%
97-K.Klug,TEN,DL,552,0,0.0%,397,36.4%,155,33.5%
95-C.Johnson,CAR,DL,552,0,0.0%,541,50.6%,11,2.3%
89-P.Supernaw,TEN,TE,551,299,28.1%,0,0.0%,252,54.5%
24-S.Draughn,SF,RB,550,314,30.3%,0,0.0%,236,47.8%
90-Z.Smith,BAL,LB,550,0,0.0%,494,47.2%,56,12.1%
78-R.Okwara,NYG,DL,549,0,0.0%,368,33.1%,181,39.8%
51-Da.Smith,TB,LB,548,0,0.0%,475,44.7%,73,16.6%
51-J.Collins,CLE,LB,548,0,0.0%,542,48.7%,6,1.3%
32-S.Ware,KC,RB,547,546,53.3%,0,0.0%,1,0.2%
91-H.Ridgeway,IND,DL,546,0,0.0%,445,41.2%,101,21.6%
95-D.Irving,DAL,DL,543,0,0.0%,489,46.3%,54,12.2%
97-M.Addison,CAR,DL,542,0,0.0%,433,40.5%,109,22.7%
93-T.McDaniel,SEA,DL,541,0,0.0%,486,45.0%,55,12.5%
26-J.Powers,BAL,DB,540,0,0.0%,508,48.6%,32,6.9%
97-T.McClain,DAL,DL,539,0,0.0%,471,44.6%,68,15.4%
94-L.Floyd,CHI,LB,539,0,0.0%,537,50.0%,2,0.5%
61-A.Tiller,SF,OL,538,485,46.8%,0,0.0%,53,10.7%
19-M.Mitchell,NE,WR,538,538,48.0%,0,0.0%,0,0.0%
99-R.Jean Francois,WAS,DL,537,0,0.0%,442,40.2%,95,21.4%
23-D.Randall,GB,DB,537,0,0.0%,497,48.2%,40,9.0%
29-C.Mager,SD,DB,536,0,0.0%,408,38.1%,128,27.4%
91-K.Edebali,NO,DL,536,0,0.0%,256,24.4%,280,58.7%
88-T.Montgomery,GB,RB,536,392,36.0%,0,0.0%,144,32.5%
28-C.Hyde,SF,RB,535,535,51.6%,0,0.0%,0,0.0%
98-R.Mathis,IND,LB,535,0,0.0%,534,49.5%,1,0.2%
12-C.Johnson,MIN,WR,533,405,38.5%,0,0.0%,128,29.8%
83-B.Koyack,JAC,TE,533,362,32.6%,0,0.0%,171,35.1%
19-C.Coleman,CLE,WR,533,533,51.7%,0,0.0%,0,0.0%
21-D.Dennard,CIN,DB,533,0,0.0%,334,30.7%,199,45.0%
98-C.McDonald,TB,DL,532,0,0.0%,484,45.6%,48,10.9%
25-X.Howard,MIA,DB,532,0,0.0%,528,45.8%,4,0.9%
29-J.Bademosi,DET,DB,531,0,0.0%,283,27.6%,248,59.6%
22-M.Ingram,NO,RB,530,530,46.0%,0,0.0%,0,0.0%
53-J.Schobert,CLE,LB,530,0,0.0%,247,22.2%,283,63.6%
98-M.Unrein,CHI,DL,528,1,0.1%,436,40.6%,91,21.3%
95-J.Babineaux,ATL,DL,528,0,0.0%,426,38.3%,102,21.5%
29-L.Blount,NE,RB,527,527,47.1%,0,0.0%,0,0.0%
90-J.Reed,SEA,DL,526,0,0.0%,477,44.2%,49,11.2%
37-J.Addae,SD,DB,526,0,0.0%,510,47.7%,16,3.4%
28-L.Murray,OAK,RB,525,525,46.9%,0,0.0%,0,0.0%
57-J.McNary,IND,LB,525,0,0.0%,179,16.6%,346,74.1%
31-C.Prosinski,CHI,DB,525,0,0.0%,173,16.1%,352,82.2%
96-B.Logan,PHI,DL,523,0,0.0%,467,45.8%,56,12.7%
44-M.Asiata,MIN,RB,522,407,38.7%,0,0.0%,115,26.8%
95-C.Covington,HOU,DL,521,0,0.0%,415,41.1%,106,23.7%
43-F.Whittaker,CAR,RB,521,308,27.8%,0,0.0%,213,44.4%
95-W.Hayes,LARM/STL,DL,520,0,#N/A,513,#N/A,7,#N/A
22-A.Ripkowski,GB,FB,518,288,26.5%,0,0.0%,230,51.9%
95-T.Davison,NO,DL,517,0,0.0%,438,41.7%,79,16.6%
86-Z.Miller,CHI,TE,517,511,50.5%,0,0.0%,6,1.4%
68-T.Lelito,NO,OL,514,406,35.3%,0,0.0%,108,22.6%
21-J.McKinnon,MIN,RB,514,510,48.5%,0,0.0%,4,0.9%
23-P.Gaines,KC,DB,514,0,0.0%,450,40.2%,64,14.3%
72-J.Harrison,IND,OL,513,451,41.1%,0,0.0%,62,13.3%
50-R.Ninkovich,NE,DL,512,0,0.0%,461,44.2%,51,11.4%
38-T.Cadet,NO,RB,511,247,21.5%,0,0.0%,264,55.3%
41-A.Harris,MIN,DB,511,0,0.0%,234,22.6%,277,64.6%
42-A.Sherman,KC,FB,511,170,16.6%,0,0.0%,341,75.9%
16-J.Hardy,ATL,WR,510,290,27.9%,0,0.0%,220,46.3%
96-X.Cooper,CLE,DL,509,0,0.0%,451,40.5%,58,13.0%
92-Tom.Johnson,MIN,DL,507,0,0.0%,475,45.9%,32,7.5%
52-C.Matthews,GB,LB,507,0,0.0%,479,46.4%,28,6.3%
95-J.Jones,PIT,LB,506,0,0.0%,474,45.3%,32,7.2%
55-D.Skuta,JAC,LB,506,0,0.0%,267,24.8%,239,49.1%
67-R.Kalil,CAR,OL,506,506,45.6%,0,0.0%,0,0.0%
83-J.Janis,GB,WR,505,233,21.4%,0,0.0%,272,61.4%
37-B.Callahan,CHI,DB,505,0,0.0%,488,45.4%,17,4.0%
56-A.Ayers,IND,LB,504,0,0.0%,365,33.8%,139,29.8%
98-L.Guion,GB,DL,504,0,0.0%,449,43.5%,55,12.4%
28-Q.Diggs,DET,DB,504,0,0.0%,420,40.9%,84,20.2%
79-T.Nsekhe,WAS,OL,503,389,36.6%,1,0.1%,113,25.5%
14-S.Coates,PIT,WR,503,313,28.9%,0,0.0%,190,42.8%
75-V.Curry,PHI,DL,503,0,0.0%,435,42.6%,68,15.5%
89-J.Hill,NO,TE,503,362,31.5%,0,0.0%,141,29.6%
53-M.Bullough,HOU,LB,502,0,0.0%,241,23.9%,261,58.3%
27-K.Reaser,SF,DB,501,0,0.0%,353,30.6%,148,30.0%
20-N.Allen,OAK,DB,501,0,0.0%,231,22.0%,270,57.1%
31-T.Wade,NYG,DB,501,0,0.0%,355,32.0%,146,32.1%
46-J.Develin,NE,FB,501,350,31.3%,0,0.0%,151,33.7%
84-S.McGrath,SD,TE,500,289,27.1%,0,0.0%,211,45.1%
94-E.Ansah,DET,DL,500,0,0.0%,495,48.2%,5,1.2%
98-D.Reader,HOU,DL,498,0,0.0%,404,40.0%,94,21.0%
41-P.Wheeler,ATL,LB,498,0,0.0%,339,30.5%,159,33.5%
23-D.Booker,DEN,RB,497,497,46.0%,0,0.0%,0,0.0%
13-A.Burbridge,SF,WR,495,223,21.5%,0,0.0%,272,55.1%
77-P.Omameh,JAC,OL,495,453,40.7%,0,0.0%,42,8.6%
97-J.Mauro,ARI,DL,495,0,0.0%,388,36.1%,107,22.4%
91-D.Easley,LARM/STL,DL,494,0,#N/A,470,#N/A,24,#N/A
95-T.Palepoi,SD,DL,494,0,0.0%,378,35.3%,116,24.8%
17-D.Funchess,CAR,WR,494,494,44.5%,0,0.0%,0,0.0%
30-B.Rambo,MIA,DB,492,0,0.0%,469,40.7%,23,4.9%
98-V.Williams,PIT,LB,491,0,0.0%,269,25.7%,222,50.0%
21-R.Golden,PIT,DB,491,0,0.0%,377,36.0%,114,25.7%
29-D.Johnson,CLE,RB,491,457,44.4%,0,0.0%,34,7.6%
73-M.Newhouse,NYG,OL,489,461,43.4%,0,0.0%,28,6.2%
89-V.McDonald,SF,TE,488,442,42.7%,0,0.0%,46,9.3%
22-M.Forte,NYJ,RB,488,488,46.8%,0,0.0%,0,0.0%
73-J.Tretter,GB,OL,488,488,44.9%,0,0.0%,0,0.0%
35-M.Tolbert,CAR,FB,488,324,29.2%,0,0.0%,164,34.2%
52-D.Perryman,SD,LB,486,0,0.0%,485,45.3%,1,0.2%
32-J.Burris,NYJ,DB,486,0,0.0%,185,17.8%,301,67.6%
80-C.Rogers,IND,WR,486,434,39.6%,0,0.0%,52,11.1%
76-J.Reitz,IND,OL,485,423,38.6%,0,0.0%,62,13.3%
86-B.Williams,SEA,TE,484,149,14.1%,0,0.0%,335,76.3%
18-B.Perriman,BAL,WR,484,484,42.7%,0,0.0%,0,0.0%
28-P.Perkins,NYG,RB,482,289,27.2%,0,0.0%,193,42.4%
36-D.Johnson,SF,DB,481,0,0.0%,100,8.7%,381,77.1%
14-J.Nelson,ARI,WR,481,471,40.9%,0,0.0%,10,2.1%
97-A.Spence,TB,DL,479,0,0.0%,362,34.1%,117,26.7%
16-B.Coleman,NO,WR,479,365,31.7%,0,0.0%,114,23.9%
22-M.Griffin,CAR,DB,479,0,0.0%,285,26.7%,194,40.4%
32-T.Hill,LARM/STL,DB,478,0,#N/A,335,#N/A,143,#N/A
87-C.Uzomah,CIN,TE,478,411,37.8%,0,0.0%,67,15.2%
90-M.Brockers,LARM/STL,DL,476,0,#N/A,418,#N/A,58,#N/A
23-D.McCoil,SD,DB,475,0,0.0%,249,23.3%,226,48.3%
52-C.Greenway,MIN,LB,475,0,0.0%,403,38.9%,72,16.8%
65-A.Steen,MIA,OL,475,408,43.0%,0,0.0%,67,14.4%
29-K.Seymour,BUF,DB,475,0,0.0%,285,26.5%,190,40.9%
36-L.Sims,TEN,DB,473,0,0.0%,235,21.6%,238,51.5%
64-M.Purcell,SF,DL,472,0,0.0%,279,24.2%,193,39.1%
20-D.Butler,IND,DB,472,0,0.0%,472,43.7%,0,0.0%
10-D.Moncrief,IND,WR,471,468,42.7%,0,0.0%,3,0.6%
41-A.Levine,BAL,DB,471,0,0.0%,109,10.4%,362,78.5%
32-J.Collins,ATL,DB,471,0,0.0%,424,38.2%,47,9.9%
82-B.Bostick,NYJ,TE,469,297,28.5%,0,0.0%,172,38.7%
42-P.DiMarco,ATL,FB,469,324,31.2%,0,0.0%,145,30.5%
41-T.Howard,CLE,DB,467,0,0.0%,281,25.2%,186,41.8%
55-A.Moats,PIT,LB,466,0,0.0%,396,37.9%,70,15.8%
94-M.Williams,MIA,DL,466,0,0.0%,449,38.9%,17,3.7%
48-M.Gray,MIA,TE,466,253,26.7%,0,0.0%,213,45.8%
35-D.Morris,IND,DB,466,0,0.0%,360,33.4%,106,22.7%
87-J.Taylor,DEN,WR,466,277,25.6%,0,0.0%,189,40.2%
51-J.Collins,NE,LB,463,0,0.0%,438,42.0%,25,5.6%
71-C.Kouandjio,BUF,OL,462,407,38.3%,0,0.0%,55,11.9%
47-Q.Dunbar,WAS,DB,459,0,0.0%,300,27.3%,159,35.8%
23-R.Jennings,NYG,RB,459,443,41.7%,0,0.0%,16,3.5%
25-E.Rowe,NE,DB,459,0,0.0%,452,43.3%,7,1.6%
72-H.Vaitai,PHI,OL,455,423,37.3%,0,0.0%,32,7.3%
99-M.Dareus,BUF,DL,455,0,0.0%,418,38.9%,37,8.0%
17-C.Peake,NYJ,WR,454,323,31.0%,0,0.0%,131,29.4%
75-K.Long,CHI,OL,454,430,42.5%,0,0.0%,24,5.6%
38-T.Carrie,OAK,DB,453,0,0.0%,325,31.0%,128,27.1%
35-M.Killebrew,DET,DB,453,0,0.0%,149,14.5%,304,73.1%
24-M.Claiborne,DAL,DB,453,0,0.0%,406,38.4%,47,10.7%
23-L.Johnson,CAR,DB,453,0,0.0%,436,40.8%,17,3.5%
60-K.Urbik,MIA,OL,452,388,40.9%,0,0.0%,64,13.8%
59-D.Ellerbe,NO,LB,451,0,0.0%,444,42.2%,7,1.5%
26-D.Williams,MIA,RB,451,160,16.9%,0,0.0%,291,62.6%
80-J.Thomas,JAC,TE,449,449,40.4%,0,0.0%,0,0.0%
35-M.Gillislee,BUF,RB,448,284,26.7%,0,0.0%,164,35.3%
57-J.Bynes,DET,LB,447,0,0.0%,373,36.4%,74,17.8%
33-R.Burkhead,CIN,RB,447,238,21.9%,0,0.0%,209,47.3%
58-C.Littleton,LARM/STL,LB,446,0,#N/A,122,#N/A,324,#N/A
53-J.Perry,SD,LB,446,0,0.0%,114,10.7%,332,70.9%
31-D.House,JAC,DB,446,0,0.0%,272,25.3%,174,35.7%
33-R.Turbin,IND,RB,446,300,27.3%,0,0.0%,146,31.3%
91-A.Robinson,DET,DL,446,0,0.0%,408,39.8%,38,9.1%
84-D.Waller,BAL,TE,446,234,20.6%,0,0.0%,212,46.0%
14-D.Thompson,CHI,WR,444,320,31.7%,0,0.0%,124,29.0%
28-T.West,BAL,RB,444,443,39.1%,0,0.0%,1,0.2%
51-K.Fackrell,GB,LB,443,0,0.0%,161,15.6%,282,63.7%
32-J.Hill,CIN,RB,443,443,40.8%,0,0.0%,0,0.0%
81-R.Streater,SF,WR,442,252,24.3%,0,0.0%,190,38.5%
90-D.Williams,OAK,DL,442,0,0.0%,366,34.9%,76,16.1%
44-M.Jack,JAC,LB,442,0,0.0%,239,22.2%,203,41.7%
83-C.Hamilton,PIT,WR,441,385,35.5%,0,0.0%,56,12.6%
82-L.Willson,SEA,TE,440,350,33.1%,0,0.0%,90,20.5%
65-L.Johnson,PHI,OL,440,407,35.9%,0,0.0%,33,7.5%
51-B.Copeland,DET,DL,440,0,0.0%,136,13.3%,304,73.1%
57-C.Johnson,CLE,LB,440,0,0.0%,351,31.5%,89,20.0%
28-J.White,NE,RB,439,426,38.0%,0,0.0%,13,2.9%
41-M.Farley,IND,DB,439,0,0.0%,67,6.2%,372,79.7%
57-D.Watson,DEN,LB,439,0,0.0%,44,3.8%,395,84.0%
59-T.Carder,CLE,LB,439,0,0.0%,56,5.0%,383,86.1%
16-B.Fowler,DEN,WR,438,242,22.4%,0,0.0%,196,41.7%
99-S.McLendon,NYJ,DL,437,0,0.0%,381,36.7%,56,12.6%
62-N.Easton,MIN,OL,437,414,39.4%,0,0.0%,23,5.4%
69-T.Shatley,JAC,OL,436,316,28.4%,0,0.0%,120,24.6%
89-R.Hewitt,CIN,TE,436,220,20.2%,0,0.0%,216,48.9%
92-C.Thomas,LARM/STL,DL,435,0,#N/A,392,#N/A,43,#N/A
52-C.Jones-CHI,CHI,LB,435,0,0.0%,112,10.4%,323,75.5%
14-R.Grant,WAS,WR,434,271,25.5%,0,0.0%,163,36.7%
51-D.Bass,TEN,LB,434,0,0.0%,226,20.7%,208,45.0%
74-N.Mangold,NYJ,OL,434,433,41.5%,0,0.0%,1,0.2%
26-R.Blanton,BUF,DB,434,0,0.0%,270,25.1%,164,35.3%
25-L.Hall,NYG,DB,433,0,0.0%,383,34.5%,50,11.0%
55-D.Tapp,NO,DL,433,0,0.0%,292,27.8%,141,29.6%
41-R.Harper,NO,DB,433,10,0.9%,303,28.8%,120,25.2%
20-R.Jones,MIA,DB,433,0,0.0%,431,37.4%,2,0.4%
21-E.Murray,KC,DB,432,0,0.0%,64,5.7%,368,82.0%
85-R.Ellison,MIN,TE,430,258,24.5%,0,0.0%,172,40.1%
34-D.Watt,SD,FB,429,143,13.4%,0,0.0%,286,61.1%
19-B.Butler,DAL,WR,429,429,40.5%,0,0.0%,0,0.0%
33-J.Poyer,CLE,DB,429,0,0.0%,354,31.8%,75,16.9%
39-K.McGill,OAK,DB,428,0,0.0%,147,14.0%,281,59.4%
85-T.Eifert,CIN,TE,428,428,39.4%,0,0.0%,0,0.0%
56-D.Bates,OAK,LB,427,0,0.0%,30,2.9%,397,83.9%
21-A.Verner,TB,DB,425,0,0.0%,242,22.8%,183,41.7%
68-J.Brown,LARM/STL,OL,425,397,#N/A,0,#N/A,28,#N/A
89-T.Higbee,LARM/STL,TE,425,405,#N/A,0,#N/A,20,#N/A
81-M.Rivera,OAK,TE,425,313,27.9%,0,0.0%,112,23.7%
75-D.Lambert,TB,DL,424,0,0.0%,374,35.2%,50,11.4%
97-B.Winn,DEN,DL,424,0,0.0%,344,29.9%,80,17.0%
25-T.Riddick,DET,RB,423,423,40.8%,0,0.0%,0,0.0%
79-B.Qvale,NYJ,OL,421,347,33.3%,0,0.0%,74,16.6%
25-P.Robinson,IND,DB,421,0,0.0%,401,37.2%,20,4.3%
32-A.Janovich,DEN,FB,421,235,21.8%,0,0.0%,186,39.6%
36-K.Ishmael,ATL,LB,421,0,0.0%,310,27.9%,111,23.4%
91-M.Judon,BAL,LB,420,0,0.0%,308,29.4%,112,24.3%
93-D.Onyemata,NO,DL,419,0,0.0%,393,37.4%,26,5.5%
34-Z.Zenner,DET,RB,419,293,28.3%,0,0.0%,126,30.3%
78-A.Bailey,CLE,OL,418,373,36.2%,0,0.0%,45,10.1%
56-L.McCray,BUF,LB,418,0,0.0%,163,15.2%,255,55.0%
36-S.Cravens,WAS,LB,417,0,0.0%,297,27.0%,120,27.0%
71-D.Square,SD,DL,417,0,0.0%,362,33.8%,55,11.8%
59-N.Vigil,CIN,LB,417,0,0.0%,111,10.2%,306,69.2%
97-K.Clark,GB,DL,416,0,0.0%,335,32.5%,81,18.3%
93-D.Freeney,ATL,DL,415,0,0.0%,415,37.4%,0,0.0%
55-P.Worrilow,ATL,LB,415,0,0.0%,162,14.6%,253,53.3%
51-J.Stanford,NYJ,LB,413,0,0.0%,244,23.5%,169,38.0%
78-M.Pierce,BAL,DL,413,1,0.1%,375,35.9%,37,8.0%
94-M.Herzlich,NYG,LB,412,0,0.0%,15,1.4%,397,87.3%
12-M.Barkley,CHI,QB,412,412,40.8%,0,0.0%,0,0.0%
13-B.Miller,HOU,WR,411,379,33.7%,0,0.0%,32,7.1%
14-C.Latimer,DEN,WR,411,217,20.1%,0,0.0%,194,41.3%
26-D.Bush,CHI,DB,411,0,0.0%,333,31.0%,78,18.2%
53-L.Reynolds,ATL,LB,410,0,0.0%,138,12.4%,272,57.3%
97-C.Heyward,PIT,DL,409,0,0.0%,364,34.8%,45,10.1%
92-P.Sims,CIN,DL,409,0,0.0%,408,37.5%,1,0.2%
72-T.Armstead,NO,OL,407,398,34.6%,0,0.0%,9,1.9%
45-J.Prosch,HOU,FB,407,186,16.6%,0,0.0%,221,49.3%
57-D.Alexander,KC,LB,406,0,0.0%,48,4.3%,358,79.7%
17-A.Benn,JAC,WR,405,98,8.8%,0,0.0%,307,63.0%
28-A.Blue,HOU,RB,405,238,21.2%,0,0.0%,167,37.3%
90-G.Dorsey,SF,DL,404,0,0.0%,400,34.7%,4,0.8%
69-T.Larsen,CAR,OL,404,356,32.1%,0,0.0%,48,10.0%
88-L.Stocker,TB,TE,403,321,28.2%,0,0.0%,82,18.7%
36-J.Meeks,BUF,DB,403,0,0.0%,87,8.1%,316,68.1%
57-A.Okafor,ARI,LB,403,0,0.0%,231,21.5%,172,36.0%
50-A.Dent,HOU,LB,402,0,0.0%,100,9.9%,302,67.4%
93-W.Clarke,CIN,DL,402,0,0.0%,373,34.3%,29,6.6%
29-C.Goodwin,ATL,DB,402,0,0.0%,116,10.4%,286,60.2%
25-D.Stuckey,SD,DB,401,0,0.0%,33,3.1%,368,78.6%
45-M.Hull,MIA,LB,401,0,0.0%,111,9.6%,290,62.4%
99-T.McGill,IND,DL,401,0,0.0%,298,27.6%,103,22.1%
27-R.McClain,CAR,DB,400,0,0.0%,312,29.2%,88,18.3%
80-J.O'Shaughnessy,KC,TE,399,111,10.8%,0,0.0%,288,64.1%
52-A.Williams,DET,LB,399,0,0.0%,203,19.8%,196,47.1%
34-C.Reynolds,LARM/STL,RB,398,0,#N/A,0,#N/A,398,#N/A
32-J.Rodgers,TB,RB,397,341,29.9%,0,0.0%,56,12.8%
94-R.Quinn,LARM/STL,DL,397,0,#N/A,370,#N/A,27,#N/A
90-M.Smith,PHI,DL,397,0,0.0%,218,21.4%,179,40.7%
82-R.Lewis,NYG,WR,396,207,19.5%,0,0.0%,189,41.5%
29-J.Kuhn,NO,FB,396,277,24.1%,0,0.0%,119,24.9%
81-B.Walters,JAC,WR,396,321,28.9%,0,0.0%,75,15.4%
50-R.Humber,BUF,LB,396,0,0.0%,60,5.6%,336,72.4%
94-T.Jackson,ATL,DL,396,0,0.0%,329,29.6%,67,14.1%
75-D.Latham,OAK,DL,395,0,0.0%,308,29.3%,87,18.4%
56-D.Butler,MIA,LB,395,1,0.1%,356,30.9%,38,8.2%
93-T.Walker,DET,DL,395,0,0.0%,350,34.1%,45,10.8%
95-M.Kendricks,PHI,LB,394,0,0.0%,273,26.8%,121,27.5%
25-G.Bernard,CIN,RB,394,394,36.2%,0,0.0%,0,0.0%
16-J.Goff,LARM/STL,QB,393,393,#N/A,0,#N/A,0,#N/A
12-A.Roberts,DET,WR,393,258,24.9%,0,0.0%,135,32.5%
10-B.Golden,ARI,WR,393,156,13.6%,1,0.1%,236,49.4%
74-C.Hubbard,PIT,OL,392,325,30.0%,0,0.0%,67,15.1%
85-Dar.Fells,ARI,TE,392,370,32.1%,0,0.0%,22,4.6%
52-B.Coyle,SEA,LB,391,0,0.0%,130,12.0%,261,59.5%
18-T.Gabriel,ATL,WR,390,349,33.6%,0,0.0%,41,8.6%
94-Z.Kerr,IND,DL,389,0,0.0%,318,29.5%,71,15.2%
98-R.Blair,SF,DL,388,0,0.0%,311,27.0%,77,15.6%
93-B.Mayowa,DAL,DL,388,0,0.0%,383,36.2%,5,1.1%
90-C.Washington,CHI,DL,387,0,0.0%,364,33.9%,23,5.4%
26-B.Williams,ARI,DB,387,0,0.0%,240,22.3%,147,30.8%
38-J.Adjei-Barimah,TB,DB,385,0,0.0%,290,27.3%,95,21.6%
75-C.Hairston,SD,OL,385,325,30.5%,0,0.0%,60,12.8%
35-W.Aikens,MIA,DB,385,0,0.0%,15,1.3%,370,79.6%
96-J.Howard,KC,DL,385,0,0.0%,359,32.1%,26,5.8%
27-S.McManis,CHI,DB,384,0,0.0%,18,1.7%,366,85.5%
30-K.Johnson,HOU,DB,382,0,0.0%,288,28.5%,94,21.0%
52-A.Gachkar,DAL,LB,382,0,0.0%,75,7.1%,307,69.6%
14-S.Watkins,BUF,WR,382,382,35.9%,0,0.0%,0,0.0%
32-R.Kelley,WAS,RB,381,343,32.3%,0,0.0%,38,8.6%
58-R.Maualuga,CIN,LB,380,0,0.0%,325,29.9%,55,12.4%
42-J.Felton,BUF,FB,380,324,30.5%,0,0.0%,56,12.1%
53-J.Jenkins,MIA,LB,379,0,0.0%,372,32.3%,7,1.5%
72-D.Newton,HOU,OL,379,358,31.9%,0,0.0%,21,4.7%
86-J.Wright,CIN,WR,379,187,17.2%,0,0.0%,192,43.4%
92-A.Washington,BUF,DL,379,0,0.0%,332,30.9%,47,10.1%
35-C.West,KC,RB,378,358,34.9%,0,0.0%,20,4.5%
73-C.Jenkins,WAS,DL,377,0,0.0%,308,28.0%,69,15.5%
43-N.Ebner,NE,DB,377,0,0.0%,18,1.7%,359,80.1%
35-E.Pleasant,HOU,DB,377,0,0.0%,249,24.7%,128,28.6%
20-G.Toler,WAS,DB,375,0,0.0%,254,23.1%,121,27.3%
73-I.Seumalo,PHI,OL,373,335,29.6%,0,0.0%,38,8.6%
30-J.Richard,OAK,RB,373,237,21.2%,0,0.0%,136,28.8%
74-J.Hurst,BAL,OL,373,302,26.6%,0,0.0%,71,15.4%
41-B.Trawick,OAK,DB,370,0,0.0%,50,4.8%,320,67.7%
31-J.Jones,NE,DB,370,0,0.0%,64,6.1%,306,68.3%
51-B.Mingo,NE,LB,370,0,0.0%,47,4.5%,323,72.1%
90-E.Mitchell,MIA,DL,370,0,0.0%,308,26.7%,62,13.3%
51-K.Wilber,DAL,LB,370,0,0.0%,49,4.6%,321,72.8%
25-P.Thompson,JAC,DB,368,0,0.0%,84,7.8%,284,58.3%
64-C.Reed,JAC,OL,368,334,30.0%,0,0.0%,34,7.0%
50-M.Spaight,WAS,LB,367,0,0.0%,148,13.5%,219,49.3%
95-J.Martin,NYJ,LB,366,0,0.0%,24,2.3%,342,76.9%
56-B.Braman,PHI,DL,365,0,0.0%,3,0.3%,362,82.3%
15-B.Marquez,LARM/STL,WR,364,96,#N/A,0,#N/A,268,#N/A
41-J.Grimes,HOU,RB,364,175,15.6%,0,0.0%,189,42.2%
71-C.Fleming,NE,OL,363,282,25.2%,0,0.0%,81,18.1%
23-A.Williams,BUF,DB,363,0,0.0%,339,31.6%,24,5.2%
42-C.Maragos,PHI,DB,362,0,0.0%,1,0.1%,361,82.0%
91-S.Calhoun,OAK,LB,362,0,0.0%,170,16.2%,192,40.6%
78-J.Ellis,OAK,DL,362,0,0.0%,336,32.0%,26,5.5%
19-A.Robinson,ATL,WR,361,315,30.3%,0,0.0%,46,9.7%
10-P.Richardson,SEA,WR,359,338,31.9%,0,0.0%,21,4.8%
55-L.Mauldin,NYJ,LB,359,0,0.0%,353,34.0%,6,1.3%
12-K.Mumphery,HOU,WR,359,272,24.2%,0,0.0%,87,19.4%
53-K.Van Noy,DET,LB,359,0,0.0%,274,26.7%,85,20.4%
52-H.Pullard,JAC,LB,358,0,0.0%,28,2.6%,330,67.8%
42-C.Fejedelem,CIN,DB,358,0,0.0%,40,3.7%,318,71.9%
79-C.Scott,CAR,OL,358,294,26.5%,0,0.0%,64,13.3%
92-B.Mebane,SD,DL,357,0,0.0%,340,31.8%,17,3.6%
24-B.Flowers,SD,DB,357,0,0.0%,351,32.8%,6,1.3%
87-R.Gronkowski,NE,TE,357,354,31.6%,0,0.0%,3,0.7%
84-B.Braunecker,CHI,TE,356,146,14.4%,0,0.0%,210,49.1%
95-A.Blackson,TEN,DL,355,0,0.0%,251,23.0%,104,22.5%
27-N.Thorpe,SEA,DB,355,0,0.0%,97,9.0%,258,58.8%
27-D.Roberts,NYJ,DB,355,0,0.0%,285,27.5%,70,15.7%
96-H.Anderson,IND,DL,355,0,0.0%,309,28.6%,46,9.9%
32-K.Drake,MIA,RB,354,109,11.5%,0,0.0%,245,52.7%
26-T.Coleman,ATL,RB,353,353,34.0%,0,0.0%,0,0.0%
27-T.Branch,ARI,DB,353,0,0.0%,270,25.1%,83,17.4%
47-J.Wilson,JAC,DB,352,0,0.0%,29,2.7%,323,66.3%
73-E.Winston,CIN,OL,352,282,25.9%,0,0.0%,70,15.8%
37-J.Dangerfield,PIT,DB,351,0,0.0%,124,11.9%,227,51.1%
