Player,Team,Position,Total Snaps,Off Snaps,Off Snap Pct,Def Snaps,Def Snap Pct,ST Snaps,ST Snap Pct
10-S.Roberts,OAK,WR,578,565,53.5%,0,0.0%,13,2.7%
51-K.Wilber,DAL,LB,578,0,0.0%,224,21.2%,354,80.8%
25-T.Riddick,DET,RB,577,470,43.6%,0,0.0%,107,23.4%
54-N.Stupar,ATL,LB,577,0,0.0%,257,24.5%,320,77.7%
46-C.Harkey,LARM/STL,FB,576,289,30.1%,0,0.0%,287,61.9%
42-C.Geathers,IND,DB,576,0,0.0%,271,23.8%,305,63.0%
27-S.McManis,CHI,DB,576,0,0.0%,298,28.9%,278,60.8%
88-D.Heyward-Bey,PIT,WR,574,401,37.3%,0,0.0%,173,38.9%
16-B.Coleman,NO,WR,573,430,37.1%,0,0.0%,143,30.6%
93-J.Sheard,NE,DL,573,0,0.0%,558,51.0%,15,3.0%
18-R.Matthews,MIA,WR,573,520,50.3%,0,0.0%,53,11.5%
98-L.Joseph,MIN,DL,572,0,0.0%,532,49.5%,40,9.1%
12-M.Colston,NO,WR,571,569,49.1%,0,0.0%,2,0.4%
68-J.Brown,LARM/STL,OL,570,533,55.5%,0,0.0%,37,8.0%
50-O.Schofield,ATL,LB,570,0,0.0%,500,47.6%,70,17.0%
91-R.Ayers,NYG,DL,569,0,0.0%,569,49.1%,0,0.0%
95-Jar.Jones,PIT,LB,567,0,0.0%,454,40.9%,113,25.4%
88-L.Stocker,TB,TE,566,485,44.3%,0,0.0%,81,18.1%
29-D.Johnson,CLE,RB,566,561,50.7%,0,0.0%,5,1.1%
94-T.Jackson,ATL,DL,566,0,0.0%,463,44.1%,103,25.0%
80-C.Gillmore,BAL,TE,565,520,45.8%,0,0.0%,45,9.5%
39-H.Abdullah,KC,DB,564,0,0.0%,434,39.9%,130,29.1%
91-D.Morgan,TEN,LB,563,0,0.0%,528,49.9%,35,7.8%
96-J.Bromley,NYG,DL,563,0,0.0%,479,41.4%,84,16.9%
51-F.Zombo,KC,LB,563,0,0.0%,202,18.6%,361,80.9%
86-C.Harbor,JAC,TE,563,309,29.2%,0,0.0%,254,51.4%
97-W.Young,CHI,LB,562,0,0.0%,524,50.8%,38,8.3%
13-K.Allen,SD,WR,559,544,46.4%,0,0.0%,15,3.3%
97-R.Miller,JAC,DL,559,0,0.0%,558,47.9%,1,0.2%
53-C.Robertson,CLE,LB,559,0,0.0%,382,36.5%,177,40.6%
80-A.Fasano,TEN,TE,558,549,52.9%,0,0.0%,9,2.0%
44-V.Beasley,ATL,DL,558,0,0.0%,539,51.3%,19,4.6%
53-J.Brinkley,NYG,LB,557,0,0.0%,420,36.3%,137,27.5%
11-J.Edelman,NE,WR,557,525,47.0%,0,0.0%,32,6.5%
92-D.Bryant,CLE,DL,557,0,0.0%,528,50.4%,29,6.7%
69-J.Allen,CAR,DL,557,0,0.0%,550,50.0%,7,1.5%
90-M.Brown,NE,DL,555,0,0.0%,509,46.5%,46,9.3%
56-A.Ayers,LARM/STL,LB,554,0,0.0%,527,45.5%,27,5.8%
45-W.Tye,NYG,TE,554,543,48.7%,0,0.0%,11,2.2%
44-J.Starks,GB,RB,551,528,46.0%,0,0.0%,23,5.1%
95-J.Babineaux,ATL,DL,551,0,0.0%,549,52.3%,2,0.5%
83-J.Phillips,SD,TE,550,233,19.9%,0,0.0%,317,69.8%
81-M.Rivera,OAK,TE,550,401,38.0%,0,0.0%,149,30.9%
95-A.Jones,JAC,DL,550,0,0.0%,366,31.4%,184,37.2%
55-H.Grasu,CHI,OL,550,550,50.8%,0,0.0%,0,0.0%
51-D.Lansanah,TB,LB,549,0,0.0%,374,34.0%,175,39.1%
51-B.Heeney,OAK,LB,549,0,0.0%,307,26.7%,242,50.2%
90-H.Melton,TB,DL,548,0,0.0%,512,46.5%,36,8.1%
97-A.Branch,NE,DL,548,0,0.0%,434,39.6%,114,23.1%
59-D.Kennard,NYG,LB,547,0,0.0%,487,42.1%,60,12.0%
87-M.Williams,BAL,TE,547,477,42.0%,0,0.0%,70,14.8%
28-A.Blue,HOU,RB,545,368,31.0%,0,0.0%,177,37.3%
63-M.Ramirez,DET,OL,545,490,45.4%,0,0.0%,55,12.0%
91-J.Newsome,IND,LB,544,0,0.0%,346,30.4%,198,40.9%
98-R.Mathis,IND,LB,544,0,0.0%,543,47.7%,1,0.2%
99-A.Smith,OAK,LB,543,0,0.0%,517,44.9%,26,5.4%
54-Z.Orr,BAL,LB,543,0,0.0%,142,13.4%,401,85.0%
97-C.Reid,DET,DL,542,0,0.0%,535,51.0%,7,1.5%
80-J.Thomas,JAC,TE,541,541,51.1%,0,0.0%,0,0.0%
17-C.Conley,KC,WR,540,369,36.8%,0,0.0%,171,38.3%
90-J.Mauga,KC,LB,539,0,0.0%,462,42.5%,77,17.3%
34-T.Robinson,WAS,DB,538,0,0.0%,439,41.5%,99,21.7%
58-J.Hicks,PHI,LB,538,0,0.0%,450,37.1%,88,17.6%
33-C.Ivory,NYJ,RB,537,537,48.3%,0,0.0%,0,0.0%
55-J.Thomas,NYG,LB,536,0,0.0%,400,34.5%,136,27.3%
83-V.Jackson,TB,WR,535,533,48.7%,0,0.0%,2,0.4%
92-B.Mebane,SEA,DL,535,0,0.0%,489,49.1%,46,10.3%
72-C.Thornton,PHI,DL,535,0,0.0%,493,40.6%,42,8.4%
20-P.Adams,ATL,DB,535,0,0.0%,429,40.9%,106,25.7%
36-B.Cunningham,LARM/STL,RB,534,282,29.3%,0,0.0%,252,54.3%
22-M.Ingram,NO,RB,534,534,46.0%,0,0.0%,0,0.0%
97-T.Jernigan,BAL,DL,533,0,0.0%,531,50.0%,2,0.4%
99-D.Hunter,MIN,DL,532,0,0.0%,393,36.6%,139,31.7%
12-K.Mumphery,HOU,WR,532,318,26.8%,0,0.0%,214,45.1%
67-D.Barclay,GB,OL,531,423,36.8%,0,0.0%,108,23.9%
89-R.Hewitt,CIN,TE,531,375,35.5%,0,0.0%,156,35.1%
54-S.Thompson,CAR,LB,531,0,0.0%,365,33.2%,166,34.9%
84-D.Harris,KC,TE,530,337,33.6%,0,0.0%,193,43.3%
35-M.Tolbert,CAR,FB,530,422,38.3%,0,0.0%,108,22.7%
26-A.Andrews,TEN,RB,527,422,40.7%,0,0.0%,105,23.4%
24-J.Bademosi,CLE,DB,527,0,0.0%,169,16.1%,358,82.1%
98-M.Unrein,CHI,DL,527,7,0.6%,379,36.7%,141,30.9%
85-J.Cumberland,NYJ,TE,526,257,23.1%,0,0.0%,269,56.6%
23-R.Hillman,DEN,RB,526,524,47.2%,0,0.0%,2,0.4%
24-Q.Rollins,GB,DB,525,0,0.0%,323,30.7%,202,44.7%
31-D.Johnson,ARI,RB,525,412,37.4%,0,0.0%,113,24.3%
77-A.Rubin,SEA,DL,524,0,0.0%,476,47.8%,48,10.8%
51-S.Spence,PIT,LB,523,0,0.0%,270,24.3%,253,56.9%
66-B.Stork,NE,OL,523,491,43.9%,0,0.0%,32,6.5%
16-B.Fowler,DEN,WR,522,264,23.8%,0,0.0%,258,55.2%
65-S.Kelemete,NO,OL,520,424,36.6%,0,0.0%,96,20.5%
27-Du.Williams,BUF,DB,520,0,0.0%,283,26.0%,237,51.2%
28-Bo.McCain,MIA,DB,519,0,0.0%,308,26.7%,211,45.9%
27-J.Banks,TB,DB,518,0,0.0%,435,39.5%,83,18.6%
33-K.McCray,SEA,DB,518,0,0.0%,218,21.9%,300,67.3%
82-K.Martin,NE,WR,518,481,43.0%,0,0.0%,37,7.5%
90-J.Pierre-Paul,NYG,DL,516,0,0.0%,502,43.4%,14,2.8%
50-B.Carter,TB,LB,515,0,0.0%,307,27.9%,208,46.5%
17-B.Osweiler,DEN,QB,515,515,46.4%,0,0.0%,0,0.0%
93-J.Hughes,CLE,DL,515,0,0.0%,430,41.0%,85,19.5%
83-B.Hartline,CLE,WR,515,515,46.6%,0,0.0%,0,0.0%
35-D.McCray,JAC,DB,514,0,0.0%,225,19.3%,289,58.5%
10-M.Bryant,PIT,WR,513,511,47.5%,0,0.0%,2,0.4%
75-V.Curry,PHI,DL,513,0,0.0%,427,35.2%,86,17.2%
47-U.Unga,NYG,LB,513,0,0.0%,433,37.4%,80,16.1%
55-B.McKinney,HOU,LB,512,0,0.0%,411,39.3%,101,21.3%
13-Ja.Brown,ARI,WR,512,272,24.7%,0,0.0%,240,51.6%
2-B.Gabbert,SF,QB,511,511,50.3%,0,0.0%,0,0.0%
48-J.Thomas,GB,LB,511,0,0.0%,250,23.8%,261,57.7%
94-G.Johnson,TB,DL,509,0,0.0%,433,39.4%,76,17.0%
53-R.Humber,NO,LB,509,0,0.0%,273,25.6%,236,50.4%
13-J.McCown,CLE,QB,509,509,46.0%,0,0.0%,0,0.0%
69-A.Gallik,TEN,OL,508,504,48.6%,0,0.0%,4,0.9%
12-A.Luck,IND,QB,508,508,46.0%,0,0.0%,0,0.0%
97-K.Klug,TEN,DL,507,5,0.5%,331,31.3%,171,38.2%
58-E.Harold,SF,LB,507,0,0.0%,337,29.5%,170,37.9%
97-J.Phillips,MIA,DL,507,0,0.0%,430,37.2%,77,16.7%
91-C.Long,LARM/STL,DL,506,0,0.0%,485,41.8%,21,4.5%
17-A.Jeffery,CHI,WR,506,506,46.7%,0,0.0%,0,0.0%
25-W.Moore,ATL,DB,506,0,0.0%,504,48.0%,2,0.5%
89-D.Carrier,WAS,TE,505,402,37.5%,0,0.0%,103,22.6%
7-C.Kaepernick,SF,QB,504,504,49.7%,0,0.0%,0,0.0%
42-A.Sherman,KC,FB,503,189,18.9%,1,0.1%,313,70.2%
90-Z.Smith,BAL,LB,503,0,0.0%,405,38.1%,98,20.8%
40-T.Bohanon,NYJ,FB,502,268,24.1%,0,0.0%,234,49.3%
22-C.Anderson,DEN,RB,502,500,45.1%,0,0.0%,2,0.4%
32-C.Anderson,IND,DB,501,0,0.0%,161,14.1%,340,70.2%
38-J.Heath,DAL,DB,501,0,0.0%,205,19.4%,296,67.6%
44-N.Orchard,CLE,LB,500,0,0.0%,473,45.1%,27,6.2%
97-M.Addison,CAR,DL,500,0,0.0%,392,35.6%,108,22.7%
60-K.Urbik,BUF,OL,500,432,40.2%,0,0.0%,68,14.7%
62-D.Nowak,SEA,OL,498,464,43.0%,0,0.0%,34,7.6%
71-C.Fleming,NE,OL,498,469,41.9%,0,0.0%,29,5.9%
91-J.Elliott,GB,LB,498,0,0.0%,174,16.6%,324,71.7%
50-K.Alonso,PHI,LB,497,0,0.0%,472,38.9%,25,5.0%
96-H.Anderson,IND,DL,497,0,0.0%,450,39.5%,47,9.7%
85-A.Gates,SD,TE,496,496,42.3%,0,0.0%,0,0.0%
73-J.Tretter,GB,OL,496,373,32.5%,0,0.0%,123,27.2%
35-S.Wright,BAL,DB,496,0,0.0%,485,45.6%,11,2.3%
66-B.Grubbs,KC,OL,495,463,46.2%,0,0.0%,32,7.2%
17-D.Funchess,CAR,WR,494,493,44.7%,0,0.0%,1,0.2%
52-D.Perryman,SD,LB,492,0,0.0%,386,38.5%,106,23.3%
51-K.Emanuel,SD,LB,492,0,0.0%,300,29.9%,192,42.3%
98-V.Williams,PIT,LB,492,0,0.0%,192,17.3%,300,67.4%
37-J.Richards,NE,DB,492,0,0.0%,239,21.8%,253,51.3%
41-J.Grimes,HOU,RB,492,282,23.8%,0,0.0%,210,44.2%
23-R.Jennings,NYG,RB,491,425,38.2%,1,0.1%,65,13.1%
62-K.Holmes,IND,OL,491,489,44.3%,0,0.0%,2,0.4%
93-W.Sutton,CHI,DL,490,0,0.0%,419,40.6%,71,15.5%
56-P.Riley,WAS,LB,489,0,0.0%,463,43.8%,26,5.7%
27-T.Mays,OAK,DB,489,0,0.0%,316,27.5%,173,35.9%
20-M.Williams,NYJ,DB,489,0,0.0%,285,27.1%,204,42.9%
71-J.Allen,KC,OL,489,429,42.8%,0,0.0%,60,13.5%
50-A.McClellan,BAL,LB,489,0,0.0%,160,15.1%,329,69.7%
73-Z.Fulton,KC,OL,488,406,40.5%,0,0.0%,82,18.4%
99-B.Winn,IND,DL,488,0,0.0%,331,29.1%,157,32.4%
34-I.Crowell,CLE,RB,488,476,43.0%,0,0.0%,12,2.8%
88-G.Celek,SF,TE,487,399,39.3%,0,0.0%,88,19.6%
32-J.Collins,ATL,DB,487,0,0.0%,300,28.6%,187,45.4%
92-D.Edwards,CAR,DL,486,0,0.0%,375,34.1%,111,23.3%
77-R.Hageman,ATL,DL,485,0,0.0%,419,39.9%,66,16.0%
43-D.Sproles,PHI,RB,484,393,34.0%,0,0.0%,91,18.2%
11-A.Humphries,TB,WR,483,437,39.9%,0,0.0%,46,10.3%
47-T.Burton,PHI,TE,483,63,5.4%,0,0.0%,420,84.0%
98-J.Meder,CLE,DL,483,0,0.0%,389,37.1%,94,21.6%
29-D.Murray,PHI,RB,482,482,41.7%,0,0.0%,0,0.0%
91-A.Armstead,SF,DL,481,0,0.0%,375,32.9%,106,23.7%
80-D.Sims,MIA,TE,481,457,44.2%,0,0.0%,24,5.2%
95-D.Jones,GB,DL,481,0,0.0%,364,34.6%,117,25.9%
74-M.Ola,DET,OL,481,448,41.5%,0,0.0%,33,7.2%
28-B.Trawick,BAL,DB,481,0,0.0%,87,8.2%,394,83.5%
56-M.Mauti,NO,LB,480,0,0.0%,175,16.4%,305,65.2%
55-D.Ford,KC,LB,480,0,0.0%,480,44.1%,0,0.0%
26-R.Moore,HOU,DB,480,0,0.0%,444,42.5%,36,7.6%
88-C.Stevens,TEN,TE,479,432,41.7%,0,0.0%,47,10.5%
33-J.Langford,CHI,RB,479,391,36.1%,0,0.0%,88,19.3%
66-R.Jensen,BAL,OL,479,419,36.9%,0,0.0%,60,12.7%
41-A.Bethea,SF,DB,478,0,0.0%,443,38.8%,35,7.8%
19-E.Royal,CHI,WR,478,477,44.0%,0,0.0%,1,0.2%
25-B.Boykin,PIT,DB,477,0,0.0%,274,24.7%,203,45.6%
19-A.Thielen,MIN,WR,477,218,21.3%,0,0.0%,259,59.0%
31-R.Mathis,DET,DB,477,0,0.0%,439,41.8%,38,8.3%
29-J.Forsett,BAL,RB,477,477,42.0%,0,0.0%,0,0.0%
92-S.McGee,OAK,DL,476,0,0.0%,408,35.4%,68,14.1%
69-C.Wichmann,LARM/STL,OL,475,424,44.1%,0,0.0%,51,11.0%
88-C.Walford,OAK,TE,474,439,41.6%,0,0.0%,35,7.3%
94-R.Starks,CLE,DL,473,0,0.0%,467,44.6%,6,1.4%
74-C.Erving,CLE,OL,473,425,38.4%,0,0.0%,48,11.0%
55-V.Burfict,CIN,LB,473,0,0.0%,467,42.9%,6,1.4%
47-J.Ryan,GB,LB,472,0,0.0%,260,24.7%,212,46.9%
90-B.Raji,GB,DL,472,0,0.0%,444,42.2%,28,6.2%
99-R.Jean Francois,WAS,DL,471,0,0.0%,385,36.4%,86,18.9%
75-A.Peat,NO,OL,471,426,36.7%,0,0.0%,45,9.6%
27-E.Lacy,GB,RB,471,471,41.0%,0,0.0%,0,0.0%
11-D.Parker,MIA,WR,470,468,45.3%,0,0.0%,2,0.4%
95-R.Gunter,ARI,DL,470,0,0.0%,414,39.5%,56,12.0%
49-N.Whitlock,NYG,FB,469,132,11.8%,61,5.3%,276,55.4%
34-S.Vereen,NYG,RB,468,431,38.7%,0,0.0%,37,7.4%
95-B.Mayowa,OAK,DL,467,0,0.0%,377,32.8%,90,18.7%
57-T.Armbrister,JAC,LB,467,0,0.0%,205,17.6%,262,53.0%
50-T.Lewis,DET,LB,467,0,0.0%,139,13.3%,328,71.6%
15-B.Marquez,LARM/STL,WR,466,170,17.7%,0,0.0%,296,63.8%
94-B.Allen,PHI,DL,466,0,0.0%,341,28.1%,125,25.0%
34-Da.Williams,MIA,RB,466,159,15.4%,0,0.0%,307,66.7%
42-C.Jones,CAR,DB,465,0,0.0%,151,13.7%,314,66.0%
25-B.Wreh-Wilson,TEN,DB,464,0,0.0%,296,28.0%,168,37.5%
17-D.Dye,TB,WR,464,384,35.1%,0,0.0%,80,17.9%
37-K.Tandy,TB,DB,463,0,0.0%,285,25.9%,178,39.8%
74-C.Clark,HOU,OL,463,431,36.3%,0,0.0%,32,6.7%
94-C.Liuget,SD,DL,462,0,0.0%,444,44.3%,18,4.0%
88-S.Chandler,NE,TE,462,381,34.1%,0,0.0%,81,16.4%
30-J.Kuhn,GB,FB,462,305,26.6%,0,0.0%,157,34.7%
98-T.Knighton,WAS,DL,461,0,0.0%,369,34.9%,92,20.2%
26-T.Patmon,DAL,DB,461,0,0.0%,307,29.1%,154,35.2%
56-L.Alexander,OAK,LB,460,0,0.0%,45,3.9%,415,86.1%
33-J.Sanford,NO,DB,460,0,0.0%,105,9.9%,355,75.9%
8-M.Hasselbeck,IND,QB,460,460,41.6%,0,0.0%,0,0.0%
36-R.Blanton,MIN,DB,459,0,0.0%,231,21.5%,228,51.9%
34-C.Sims,TB,RB,458,457,41.7%,0,0.0%,1,0.2%
47-M.Roberson,LARM/STL,DB,458,0,0.0%,328,28.3%,130,28.0%
32-J.Hill,CIN,RB,458,458,43.4%,0,0.0%,0,0.0%
14-M.Brown,BAL,WR,458,404,35.6%,0,0.0%,54,11.4%
58-J.Anderson,CHI,LB,457,0,0.0%,312,30.2%,145,31.7%
30-T.Gurley,LARM/STL,RB,456,456,47.5%,0,0.0%,0,0.0%
58-E.Henderson,NYJ,LB,455,0,0.0%,226,21.5%,229,48.2%
38-B.Bolden,NE,RB,455,191,17.1%,0,0.0%,264,53.5%
95-H.Jones,TB,DL,454,0,0.0%,386,35.1%,68,15.2%
59-T.Carder,CLE,LB,454,0,0.0%,87,8.3%,367,84.2%
89-C.Gragg,BUF,TE,454,347,32.3%,0,0.0%,107,23.1%
67-D.Kelly,PHI,OL,453,393,34.0%,0,0.0%,60,12.0%
84-C.Brate,TB,TE,452,341,31.1%,0,0.0%,111,24.8%
78-L.Douzable,NYJ,DL,451,0,0.0%,291,27.6%,160,33.7%
93-G.Selvie,NYG,DL,451,0,0.0%,370,32.0%,81,16.3%
20-J.Johnson,WAS,DB,449,0,0.0%,196,18.5%,253,55.5%
95-J.Hankins,NYG,DL,448,0,0.0%,410,35.4%,38,7.6%
96-V.Walker,DEN,DL,447,0,0.0%,382,34.9%,65,13.9%
28-M.Huff,TEN,DB,446,0,0.0%,84,7.9%,362,80.8%
57-J.McNary,IND,LB,446,0,0.0%,118,10.4%,328,67.8%
26-P.Desir,CLE,DB,446,0,0.0%,388,37.0%,58,13.3%
23-D.Hall,WAS,DB,444,0,0.0%,427,40.4%,17,3.7%
49-Z.Vigil,MIA,LB,444,0,0.0%,143,12.4%,301,65.4%
88-D.Bryant,DAL,WR,444,444,43.2%,0,0.0%,0,0.0%
24-M.Jenkins,TB,DB,443,0,0.0%,330,30.0%,113,25.3%
56-B.Braman,PHI,LB,443,0,0.0%,15,1.2%,428,85.6%
90-S.McLendon,PIT,DL,442,0,0.0%,379,34.2%,63,14.2%
84-M.Hoomanawanui,NO,TE,440,333,28.7%,0,0.0%,107,22.9%
13-C.Givens,BAL,WR,439,439,38.7%,0,0.0%,0,0.0%
98-N.Fairley,LARM/STL,DL,438,0,0.0%,422,36.4%,16,3.4%
49-J.Olawale,OAK,FB,438,156,14.8%,0,0.0%,282,58.5%
2-J.Manziel,CLE,QB,438,438,39.6%,0,0.0%,0,0.0%
32-C.Banjo,GB,DB,436,0,0.0%,102,9.7%,334,73.9%
65-J.Devey,SF,OL,435,390,38.4%,0,0.0%,45,10.0%
96-A.Woods,TEN,DL,432,0,0.0%,356,33.6%,76,17.0%
89-R.Shepard,TB,WR,432,209,19.1%,0,0.0%,223,49.9%
17-J.Wright,MIN,WR,431,431,42.2%,0,0.0%,0,0.0%
99-L.Houston,CHI,LB,431,0,0.0%,417,40.4%,14,3.1%
82-N.Boyle,BAL,TE,430,295,26.0%,0,0.0%,135,28.6%
91-E.Stinson,ARI,DL,430,0,0.0%,377,36.0%,53,11.4%
27-R.Therezie,ATL,DB,429,0,0.0%,289,27.5%,140,34.0%
51-G.Hodges,SF,LB,428,0,0.0%,366,32.1%,62,13.8%
21-L.McKelvin,BUF,DB,428,0,0.0%,388,35.6%,40,8.6%
51-J.Mayo,NE,LB,427,0,0.0%,395,36.1%,32,6.5%
46-M.Burton,DET,FB,427,241,22.3%,0,0.0%,186,40.6%
21-A.Abdullah,DET,RB,427,355,32.9%,0,0.0%,72,15.7%
53-B.Jacobs,CAR,LB,427,0,0.0%,35,3.2%,392,82.4%
79-J.Meredith,TEN,OL,426,394,38.0%,0,0.0%,32,7.1%
63-T.Jerod-Eddie,SF,DL,426,0,0.0%,291,25.5%,135,30.1%
78-J.Looney,TEN,OL,425,425,41.0%,0,0.0%,0,0.0%
82-B.Myers,TB,TE,425,315,28.8%,0,0.0%,110,24.6%
97-T.Hart,PHI,DL,425,0,0.0%,327,27.0%,98,19.6%
26-T.Waynes,MIN,DB,425,0,0.0%,195,18.1%,230,52.4%
30-J.Fleming,KC,DB,425,0,0.0%,152,14.0%,273,61.2%
78-O.Aboushi,HOU,OL,424,398,33.5%,0,0.0%,26,5.5%
94-Z.Kerr,IND,DL,422,0,0.0%,320,28.1%,102,21.1%
12-A.Caldwell,DEN,WR,422,268,24.2%,0,0.0%,154,33.0%
52-A.Gachkar,DAL,LB,422,0,0.0%,116,11.0%,306,69.9%
38-T.McBride,NYG,DB,421,0,0.0%,342,29.5%,79,15.9%
59-R.Davis,JAC,DL,421,0,0.0%,245,21.0%,176,35.6%
45-J.Fowler,TEN,FB,420,147,14.2%,0,0.0%,273,60.9%
26-O.Darkwa,NYG,RB,419,85,7.6%,1,0.1%,333,66.9%
83-J.Janis,GB,WR,419,131,11.4%,0,0.0%,288,63.7%
82-J.Cotchery,CAR,WR,419,419,38.0%,0,0.0%,0,0.0%
54-M.Foster,WAS,LB,418,0,0.0%,259,24.5%,159,34.9%
36-D.Young,WAS,FB,418,108,10.1%,0,0.0%,310,68.0%
33-T.Boston,CAR,DB,418,0,0.0%,222,20.2%,196,41.2%
38-C.Davis,LARM/STL,DB,417,0,0.0%,13,1.1%,404,87.1%
70-J.James,MIA,OL,417,393,38.0%,0,0.0%,24,5.2%
26-D.Carey,DET,DB,417,0,0.0%,39,3.7%,378,82.5%
16-A.Hawkins,CLE,WR,417,415,37.5%,0,0.0%,2,0.5%
43-N.Ebner,NE,DB,416,0,0.0%,46,4.2%,370,75.1%
17-J.Butler,BAL,WR,416,385,33.9%,0,0.0%,31,6.6%
91-C.Marsh,SEA,DL,415,0,0.0%,190,19.1%,225,50.4%
97-J.Mauro,ARI,DL,415,0,0.0%,249,23.8%,166,35.7%
51-T.Davis,DEN,LB,414,0,0.0%,130,11.9%,284,60.8%
16-M.Cassel,DAL,QB,414,414,40.3%,0,0.0%,0,0.0%
96-P.Soliai,ATL,DL,414,0,0.0%,357,34.0%,57,13.8%
29-B.Powell,NYJ,RB,413,367,33.0%,0,0.0%,46,9.7%
94-D.Ware,DEN,LB,413,0,0.0%,399,36.4%,14,3.0%
18-T.Gabriel,CLE,WR,413,401,36.3%,0,0.0%,12,2.8%
37-J.Allen,BAL,RB,413,393,34.6%,0,0.0%,20,4.2%
73-J.Poutasi,TEN,OL,412,399,38.5%,0,0.0%,13,2.9%
13-K.Wright,TEN,WR,412,412,39.7%,0,0.0%,0,0.0%
41-A.Levine,BAL,DB,411,0,0.0%,10,0.9%,401,85.0%
44-M.Asiata,MIN,RB,407,199,19.5%,0,0.0%,208,47.4%
81-J.Avant,KC,WR,407,345,34.4%,0,0.0%,62,13.9%
19-M.Austin,PHI,WR,406,405,35.0%,0,0.0%,1,0.2%
84-L.Donnell,NYG,TE,406,386,34.6%,0,0.0%,20,4.0%
89-M.Spaeth,PIT,TE,402,243,22.6%,0,0.0%,159,35.7%
98-D.Moore,NYG,DL,402,0,0.0%,248,21.4%,154,30.9%
31-J.Brown,IND,DB,402,0,0.0%,311,27.3%,91,18.8%
16-J.Hardy,ATL,WR,401,337,29.6%,0,0.0%,64,15.5%
45-M.Reece,OAK,FB,400,255,24.1%,0,0.0%,145,30.1%
60-Q.Spain,TEN,OL,398,383,36.9%,0,0.0%,15,3.3%
90-G.Dorsey,SF,DL,398,0,0.0%,353,30.9%,45,10.0%
42-S.Paysinger,MIA,LB,398,0,0.0%,73,6.3%,325,70.7%
68-L.Waddle,DET,OL,398,372,34.5%,0,0.0%,26,5.7%
11-J.Norwood,DEN,WR,398,378,34.1%,0,0.0%,20,4.3%
79-J.Mills,BUF,OL,398,354,32.9%,0,0.0%,44,9.5%
28-M.Gordon,SD,RB,396,396,33.8%,0,0.0%,0,0.0%
89-G.Escobar,DAL,TE,395,236,23.0%,0,0.0%,159,36.3%
45-R.Nix,PIT,FB,394,151,14.0%,0,0.0%,243,54.6%
19-D.Smith,NYJ,WR,394,312,28.1%,0,0.0%,82,17.3%
90-A.Smith,DEN,DL,394,0,0.0%,364,33.2%,30,6.4%
46-A.Morris,WAS,RB,394,385,35.9%,0,0.0%,9,2.0%
78-T.Fede,MIA,DL,393,0,0.0%,210,18.2%,183,39.8%
95-C.Johnson,CAR,DL,393,0,0.0%,388,35.3%,5,1.1%
84-C.Helfet,SEA,TE,392,248,23.0%,0,0.0%,144,32.3%
50-N.Bellore,SF,LB,391,0,0.0%,7,0.6%,384,85.7%
31-M.Jones,WAS,RB,391,340,31.7%,0,0.0%,51,11.2%
26-A.Rolle,CHI,DB,389,0,0.0%,388,37.6%,1,0.2%
37-B.Callahan,CHI,DB,389,0,0.0%,321,31.1%,68,14.9%
53-D.Bates,LARM/STL,LB,387,0,0.0%,27,2.3%,360,77.6%
58-K.Pierre-Louis,SEA,LB,387,0,0.0%,103,10.4%,284,63.7%
30-E.Reynolds,PHI,DB,387,0,0.0%,310,25.6%,77,15.4%
45-J.Prosch,HOU,FB,387,180,15.2%,0,0.0%,207,43.6%
92-J.Mincey,DAL,DL,387,0,0.0%,379,35.9%,8,1.8%
29-H.Jones-Quartey,CHI,DB,387,0,0.0%,273,26.5%,114,24.9%
53-N.Goode,PHI,LB,386,0,0.0%,37,3.1%,349,69.8%
95-B.Copeland,DET,LB,385,0,0.0%,71,6.8%,314,68.6%
24-K.Arrington,BAL,DB,385,0,0.0%,339,31.9%,46,9.7%
62-E.Smith,TB,OL,384,377,34.4%,0,0.0%,7,1.6%
77-C.Lucas,DET,OL,384,325,30.1%,0,0.0%,59,12.9%
53-M.Bullough,HOU,LB,383,0,0.0%,114,10.9%,269,56.6%
26-A.Dixon,BUF,RB,383,90,8.4%,0,0.0%,293,63.3%
96-K.Martin,ARI,LB,383,0,0.0%,145,13.8%,238,51.2%
78-M.Kuhn,NYG,DL,382,1,0.1%,313,27.0%,68,13.7%
25-D.Stuckey,SD,DB,381,0,0.0%,70,7.0%,311,68.5%
57-T.Reilly,NYJ,LB,380,0,0.0%,79,7.5%,301,63.4%
84-R.Griffin,HOU,TE,379,351,29.6%,0,0.0%,28,5.9%
56-S.Ray,DEN,LB,379,0,0.0%,341,31.1%,38,8.1%
14-C.Latimer,DEN,WR,379,191,17.2%,0,0.0%,188,40.3%
15-J.Hunter,TEN,WR,378,378,36.5%,0,0.0%,0,0.0%
22-D.McCluster,TEN,RB,377,305,29.4%,0,0.0%,72,16.1%
98-L.Guion,GB,DL,376,0,0.0%,330,31.4%,46,10.2%
95-Ky.Williams,BUF,DL,376,1,0.1%,346,31.8%,29,6.3%
57-M.Morgan,SEA,LB,375,0,0.0%,91,9.1%,284,63.7%
78-J.Ellis,OAK,DL,375,0,0.0%,361,31.4%,14,2.9%
61-D.Reynolds,NYG,OL,375,222,19.9%,0,0.0%,153,30.7%
15-M.Moore,CLE,WR,375,211,19.1%,0,0.0%,164,37.6%
21-T.Williams,CAR,DB,375,0,0.0%,50,4.5%,325,68.3%
